datefly,odor_pair_str,correlation,odor_pair
2019-05-09/4,"2-but, benz",0.05283445825787758,"2-but, benz"
2019-05-09/5,"2-but, benz",-7.684822239117928e-05,"2-but, benz"
2019-05-23/2,"2-but, benz",0.0635246069108788,"2-but, benz"
2019-05-24/1,"2-but, benz",0.013748186612101754,"2-but, benz"
2019-05-24/3,"2-but, benz",-0.020705844420614072,"2-but, benz"
2019-05-24/4,"2-but, benz",-0.053023197953439016,"2-but, benz"
2019-07-19/2,"2-but, benz",0.120383729310239,"2-but, benz"
2019-09-12/1,"2-but, benz",0.0631691324924828,"2-but, benz"
2019-09-12/2,"2-but, benz",0.1961854822381135,"2-but, benz"
2019-03-06/3,"2-but, d-dlac",-0.015425867955940031,"2-but, d-dlac"
2019-03-07/2,"2-but, eb",0.3727379672694977,"2-but, eb"
2019-05-23/2,"2-but, eb",0.3405540636402655,"2-but, eb"
2019-05-24/1,"2-but, eb",0.27194519658856087,"2-but, eb"
2019-05-24/3,"2-but, eb",0.20531113333714912,"2-but, eb"
2019-05-24/4,"2-but, eb",0.5086452475696193,"2-but, eb"
2019-07-19/2,"2-but, eb",0.46925896035608405,"2-but, eb"
2019-09-12/1,"2-but, eb",0.7268743657597925,"2-but, eb"
2019-09-12/2,"2-but, eb",0.31241764804719063,"2-but, eb"
2019-03-06/3,"2-but, ep",0.7066777082538331,"2-but, ep"
2019-05-09/4,"2-but, ep",0.4096521440392682,"2-but, ep"
2019-05-09/5,"2-but, ep",0.4793221481594184,"2-but, ep"
2019-05-23/2,"2-but, ep",0.6304276889961102,"2-but, ep"
2019-05-24/1,"2-but, ep",0.572810810224355,"2-but, ep"
2019-05-24/3,"2-but, ep",0.5914779919380866,"2-but, ep"
2019-05-24/4,"2-but, ep",0.643389948008682,"2-but, ep"
2019-07-19/2,"2-but, ep",0.5758223787155174,"2-but, ep"
2019-09-12/1,"2-but, ep",0.7600167422216029,"2-but, ep"
2019-09-12/2,"2-but, ep",0.4946414746838914,"2-but, ep"
2019-03-07/2,"2-but, eug",-0.014509873165518883,"2-but, eug"
2019-05-09/4,"2-but, eug",0.05318518160433816,"2-but, eug"
2019-05-09/5,"2-but, eug",0.04878463534009958,"2-but, eug"
2019-03-06/3,"2-but, g-6lac",0.0801216233318468,"2-but, g-6lac"
2019-03-07/2,"2-but, g-6lac",0.09195757978236496,"2-but, g-6lac"
2018-10-21/1,"2-but, ms",0.057081434082511984,"2-but, ms"
2019-03-06/3,"2-but, ms",0.3922977369144163,"2-but, ms"
2019-03-07/2,"2-but, ms",0.18461055445225694,"2-but, ms"
2019-05-24/1,"2-but, ms",0.06257218024538125,"2-but, ms"
2019-05-24/3,"2-but, ms",-0.0755965427066303,"2-but, ms"
2019-05-24/4,"2-but, ms",0.003963508303013619,"2-but, ms"
2019-07-19/2,"2-but, ms",0.16551247184203155,"2-but, ms"
2019-09-12/1,"2-but, ms",0.26867390794190926,"2-but, ms"
2019-09-12/2,"2-but, ms",0.18921990858102822,"2-but, ms"
2018-10-21/1,"2-but, pa",-0.049624449912325286,"2-but, pa"
2019-03-06/4,"2-but, pa",-0.04079236178764045,"2-but, pa"
2019-05-23/2,"2-but, pa",0.10873483151075225,"2-but, pa"
2019-05-24/1,"2-but, pa",0.007660466707604008,"2-but, pa"
2019-05-24/3,"2-but, pa",0.03320693111514683,"2-but, pa"
2019-05-24/4,"2-but, pa",0.006348586841599224,"2-but, pa"
2019-07-19/2,"2-but, pa",0.19810198399859946,"2-but, pa"
2019-09-12/1,"2-but, pa",0.4669137728675339,"2-but, pa"
2019-09-12/2,"2-but, pa",0.16094720654241734,"2-but, pa"
2018-10-21/1,"2-but, t2h",-0.08404422134309075,"2-but, t2h"
2019-07-19/2,"2-but, t2h",0.0313310472269156,"2-but, t2h"
2019-09-12/1,"2-but, t2h",0.25476475858682535,"2-but, t2h"
2019-09-12/2,"2-but, t2h",0.13626839417120096,"2-but, t2h"
2019-03-06/4,"2-but, va",0.027610151471861966,"2-but, va"
2019-03-07/2,"2-but, va",-0.03978017380837939,"2-but, va"
2019-05-09/4,"2-but, va",0.01051743081972123,"2-but, va"
2019-05-09/5,"2-but, va",-0.016169552348114236,"2-but, va"
2019-07-19/2,"2-but, va",0.09676426783995562,"2-but, va"
2019-09-12/1,"2-but, va",0.13712468694527924,"2-but, va"
2019-09-12/2,"2-but, va",-0.0110962608896783,"2-but, va"
2018-10-21/1,"2h, 2h",1.0,"2h, 2h"
2019-03-06/3,"2h, 2h",1.0,"2h, 2h"
2019-03-07/2,"2h, 2h",1.0,"2h, 2h"
2019-04-26/4,"2h, 2h",1.0,"2h, 2h"
2019-05-09/4,"2h, 2h",1.0,"2h, 2h"
2019-05-09/5,"2h, 2h",1.0,"2h, 2h"
2019-05-24/4,"2h, 2h",1.0,"2h, 2h"
2019-07-19/2,"2h, 2h",1.0,"2h, 2h"
2019-09-12/1,"2h, 2h",1.0,"2h, 2h"
2019-09-12/2,"2h, 2h",1.0,"2h, 2h"
2018-10-21/1,"2h, 6al",0.2787110053504612,"2h, 6al"
2019-05-09/4,"2h, 6al",0.0003827267348256447,"2h, 6al"
2019-05-09/5,"2h, 6al",-0.006815344610777041,"2h, 6al"
2018-10-21/1,"2h, B-cit",0.26654519902584983,"2h, B-cit"
2019-05-09/4,"2h, B-cit",-0.06377672842312543,"2h, B-cit"
2019-05-09/5,"2h, B-cit",0.018675794682605162,"2h, B-cit"
2019-05-24/4,"2h, B-cit",0.11993649488857883,"2h, B-cit"
2019-07-19/2,"2h, B-cit",0.22382506163881177,"2h, B-cit"
2019-03-07/2,"2h, IaA",0.30195615813628507,"2h, IaA"
2019-05-09/4,"2h, IaA",0.6078054462691385,"2h, IaA"
2019-05-09/5,"2h, IaA",0.24257822750687952,"2h, IaA"
2019-05-24/4,"2h, IaA",0.4853529053676081,"2h, IaA"
2019-07-19/2,"2h, IaA",0.2904676022625874,"2h, IaA"
2018-10-21/1,"2h, Lin",0.34769102822839215,"2h, Lin"
2019-03-07/2,"2h, Lin",0.3215640173862153,"2h, Lin"
2019-05-24/4,"2h, Lin",0.2606546842233475,"2h, Lin"
2019-07-19/2,"2h, Lin",0.09533441809943322,"2h, Lin"
2019-09-12/1,"2h, Lin",0.31589584022794226,"2h, Lin"
2019-09-12/2,"2h, Lin",0.2191149031102435,"2h, Lin"
2019-03-06/3,"2h, MethOct",0.3401318824893955,"2h, MethOct"
2019-03-07/2,"2h, MethOct",0.1250817009427223,"2h, MethOct"
2019-04-26/4,"2h, MethOct",0.40084824946392805,"2h, MethOct"
2019-04-26/4,"2h, benz",0.1065802036137593,"2h, benz"
2019-05-09/5,"2h, benz",-0.010630995093722895,"2h, benz"
2019-07-19/2,"2h, benz",0.24033929484451444,"2h, benz"
2019-04-26/4,"2h, eb",0.15341694570551057,"2h, eb"
2019-09-12/1,"2h, eb",0.42843354636218156,"2h, eb"
2019-09-12/2,"2h, eb",0.19377849689086246,"2h, eb"
2019-03-06/3,"2h, ep",0.06637405262367535,"2h, ep"
2019-04-26/4,"2h, ep",-0.03355411393023178,"2h, ep"
2019-07-19/2,"2h, ep",0.10525117640866166,"2h, ep"
2019-09-12/1,"2h, ep",0.2626950286863703,"2h, ep"
2019-09-12/2,"2h, ep",0.16142621827836146,"2h, ep"
2019-03-06/3,"2h, ms",-0.03929630609956569,"2h, ms"
2019-04-26/4,"2h, ms",0.0365832979583246,"2h, ms"
2018-10-21/1,"2h, pa",0.5572521841731028,"2h, pa"
2019-05-09/4,"2h, pa",0.4320934840232564,"2h, pa"
2019-05-09/5,"2h, pa",0.1399894935899204,"2h, pa"
2018-10-21/1,"2h, t2h",0.13874942790034206,"2h, t2h"
2019-05-09/4,"2h, t2h",-0.03530149672239924,"2h, t2h"
2019-05-09/5,"2h, t2h",0.07250161006314082,"2h, t2h"
2019-05-24/4,"2h, t2h",0.19634098657060184,"2h, t2h"
2019-07-19/2,"2h, t2h",0.06582243865909243,"2h, t2h"
2019-09-12/1,"2h, t2h",0.20772568295718719,"2h, t2h"
2019-09-12/2,"2h, t2h",0.0964626457753266,"2h, t2h"
2018-10-21/1,"2h, va",0.09286784577383922,"2h, va"
2019-05-09/4,"2h, va",-0.022019231975118903,"2h, va"
2019-05-24/4,"2h, va",-0.02269577061016248,"2h, va"
2019-07-19/2,"2h, va",0.09356072242965363,"2h, va"
2018-10-21/1,"6al, 6al",1.0,"6al, 6al"
2019-03-07/2,"6al, 6al",1.0,"6al, 6al"
2019-05-09/4,"6al, 6al",1.0,"6al, 6al"
2019-05-09/5,"6al, 6al",1.0,"6al, 6al"
2019-05-23/2,"6al, 6al",1.0,"6al, 6al"
2019-05-24/1,"6al, 6al",1.0,"6al, 6al"
2019-05-24/3,"6al, 6al",1.0,"6al, 6al"
2019-05-24/4,"6al, 6al",1.0,"6al, 6al"
2019-07-19/2,"6al, 6al",1.0,"6al, 6al"
2019-09-12/1,"6al, 6al",1.0,"6al, 6al"
2019-09-12/2,"6al, 6al",1.0,"6al, 6al"
2018-10-21/1,"6al, B-cit",0.33596530705758676,"6al, B-cit"
2019-05-09/4,"6al, B-cit",0.021549377251998014,"6al, B-cit"
2019-05-09/5,"6al, B-cit",-0.002375921518079638,"6al, B-cit"
2019-05-23/2,"6al, B-cit",0.19661227766441502,"6al, B-cit"
2019-07-19/2,"6al, B-cit",0.09997352525474368,"6al, B-cit"
2019-09-12/1,"6al, B-cit",-0.027272282729902786,"6al, B-cit"
2019-09-12/2,"6al, B-cit",0.24621444103370793,"6al, B-cit"
2019-05-09/4,"6al, IaA",-0.042463429734260094,"6al, IaA"
2019-05-09/5,"6al, IaA",-0.006210474838856506,"6al, IaA"
2019-09-12/1,"6al, IaA",0.3373957000817406,"6al, IaA"
2019-09-12/2,"6al, IaA",0.185809662407592,"6al, IaA"
2018-10-21/1,"6al, Lin",0.06638364788425677,"6al, Lin"
2019-03-07/2,"6al, benz",0.3279045880963636,"6al, benz"
2019-05-09/5,"6al, benz",-0.0017284396918972877,"6al, benz"
2019-05-23/2,"6al, benz",0.2793697399212869,"6al, benz"
2019-05-24/1,"6al, benz",0.3476519151064128,"6al, benz"
2019-05-24/3,"6al, benz",0.3477992223876254,"6al, benz"
2019-05-24/4,"6al, benz",0.2221077370144302,"6al, benz"
2019-07-19/2,"6al, benz",0.5029796257319814,"6al, benz"
2019-09-12/1,"6al, benz",0.5574079646428483,"6al, benz"
2019-09-12/2,"6al, benz",0.4002902369164172,"6al, benz"
2018-10-21/1,"6al, eb",0.08913276850180862,"6al, eb"
2019-03-07/2,"6al, eb",-0.036826713768236985,"6al, eb"
2019-05-23/2,"6al, eb",0.08596103772925778,"6al, eb"
2019-05-24/1,"6al, eb",0.08368200639518597,"6al, eb"
2019-05-24/3,"6al, eb",-0.06906770573656917,"6al, eb"
2019-05-24/4,"6al, eb",0.08789346549657118,"6al, eb"
2019-07-19/2,"6al, eb",0.11778553591699881,"6al, eb"
2018-10-21/1,"6al, ep",0.030545102121573353,"6al, ep"
2019-05-23/2,"6al, ep",-0.0004434657682350629,"6al, ep"
2019-05-24/1,"6al, ep",0.06720692955935703,"6al, ep"
2019-05-24/3,"6al, ep",-0.1038636687085277,"6al, ep"
2019-05-24/4,"6al, ep",0.06223677471038036,"6al, ep"
2019-03-07/2,"6al, ms",0.03229473755968082,"6al, ms"
2019-05-24/1,"6al, ms",0.024897099893083197,"6al, ms"
2019-05-24/3,"6al, ms",0.024628161657261227,"6al, ms"
2019-05-24/4,"6al, ms",-0.010367314882605116,"6al, ms"
2019-07-19/2,"6al, ms",0.14207682567977375,"6al, ms"
2019-09-12/1,"6al, ms",0.27083566631429346,"6al, ms"
2019-09-12/2,"6al, ms",0.08492827834712335,"6al, ms"
2019-05-09/4,"6al, pa",0.10140886163108076,"6al, pa"
2019-05-09/5,"6al, pa",-0.0029058777268842206,"6al, pa"
2019-05-23/2,"6al, pa",0.19810132830367366,"6al, pa"
2019-05-24/1,"6al, pa",0.17640849014636328,"6al, pa"
2019-05-24/3,"6al, pa",0.035634079184064804,"6al, pa"
2019-05-24/4,"6al, pa",0.17594228725185157,"6al, pa"
2019-07-19/2,"6al, pa",0.2251601065267843,"6al, pa"
2019-09-12/1,"6al, pa",0.2707488338425216,"6al, pa"
2019-09-12/2,"6al, pa",0.1737397286623713,"6al, pa"
2018-10-21/1,"6al, t2h",0.585077730752254,"6al, t2h"
2019-05-09/4,"6al, t2h",0.5468701145735282,"6al, t2h"
2019-05-09/5,"6al, t2h",-0.0033746585305987065,"6al, t2h"
2018-10-21/1,"6al, va",0.2906120339111544,"6al, va"
2019-03-07/2,"6al, va",0.15731285920220195,"6al, va"
2019-05-09/4,"6al, va",0.07242434857923441,"6al, va"
2019-09-12/1,"6al, va",0.42135205424286726,"6al, va"
2019-09-12/2,"6al, va",0.010439055360284555,"6al, va"
2018-10-21/1,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-05-09/4,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-05-09/5,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-05-23/2,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-05-24/4,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-07-19/2,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-09-12/1,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-09-12/2,"B-cit, B-cit",1.0,"B-cit, B-cit"
2019-05-09/4,"B-cit, IaA",0.0062599823640839825,"B-cit, IaA"
2019-05-09/5,"B-cit, IaA",0.0338105630170602,"B-cit, IaA"
2019-05-24/4,"B-cit, IaA",0.052517169356606774,"B-cit, IaA"
2019-09-12/1,"B-cit, IaA",-0.008221064614269968,"B-cit, IaA"
2019-09-12/2,"B-cit, IaA",0.21781947806345492,"B-cit, IaA"
2019-05-24/4,"B-cit, Lin",0.2487256500885392,"B-cit, Lin"
2019-07-19/2,"B-cit, Lin",0.12965182146499954,"B-cit, Lin"
2019-05-09/5,"B-cit, benz",0.02989643856531321,"B-cit, benz"
2019-05-23/2,"B-cit, benz",0.0905907379017078,"B-cit, benz"
2019-07-19/2,"B-cit, benz",0.37065792874231507,"B-cit, benz"
2019-09-12/1,"B-cit, benz",0.1362180636585606,"B-cit, benz"
2019-09-12/2,"B-cit, benz",0.24114119150909408,"B-cit, benz"
2018-10-21/1,"B-cit, eb",0.23896608992943058,"B-cit, eb"
2019-05-23/2,"B-cit, eb",0.20660474194952205,"B-cit, eb"
2019-07-19/2,"B-cit, eb",0.03469404320113201,"B-cit, eb"
2018-10-21/1,"B-cit, ep",0.04948226815646817,"B-cit, ep"
2019-05-23/2,"B-cit, ep",0.15051096177648338,"B-cit, ep"
2019-07-19/2,"B-cit, ep",0.14192593385562813,"B-cit, ep"
2019-07-19/2,"B-cit, ms",0.1549363997858616,"B-cit, ms"
2019-09-12/1,"B-cit, ms",0.09125704824668723,"B-cit, ms"
2019-09-12/2,"B-cit, ms",0.21497404390008312,"B-cit, ms"
2018-10-21/1,"B-cit, pa",-0.05510267432296856,"B-cit, pa"
2019-05-09/4,"B-cit, pa",-0.0086785155053275,"B-cit, pa"
2019-05-09/5,"B-cit, pa",0.020056989016088433,"B-cit, pa"
2019-05-23/2,"B-cit, pa",0.08508006418796843,"B-cit, pa"
2019-07-19/2,"B-cit, pa",0.026763329190105156,"B-cit, pa"
2019-09-12/1,"B-cit, pa",0.015505087922945249,"B-cit, pa"
2019-09-12/2,"B-cit, pa",0.35284037018836023,"B-cit, pa"
2018-10-21/1,"B-cit, t2h",0.2987491154714885,"B-cit, t2h"
2019-05-09/4,"B-cit, t2h",0.04817876755883399,"B-cit, t2h"
2019-05-09/5,"B-cit, t2h",-0.0012477117565183882,"B-cit, t2h"
2019-05-24/4,"B-cit, t2h",0.10288959298214262,"B-cit, t2h"
2019-07-19/2,"B-cit, t2h",0.2668557162902967,"B-cit, t2h"
2019-05-09/4,"B-cit, va",0.02855171229789799,"B-cit, va"
2019-05-24/4,"B-cit, va",-0.011596438116455499,"B-cit, va"
2019-07-19/2,"B-cit, va",0.24613842309853906,"B-cit, va"
2019-09-12/1,"B-cit, va",0.09832987789230097,"B-cit, va"
2019-09-12/2,"B-cit, va",0.30952562033428754,"B-cit, va"
2019-03-07/2,"ECin, ECin",1.0,"ECin, ECin"
2019-03-06/4,"IaA, IaA",1.0,"IaA, IaA"
2019-03-07/2,"IaA, IaA",1.0,"IaA, IaA"
2019-05-09/4,"IaA, IaA",1.0,"IaA, IaA"
2019-05-09/5,"IaA, IaA",1.0,"IaA, IaA"
2019-05-24/4,"IaA, IaA",1.0,"IaA, IaA"
2019-07-19/2,"IaA, IaA",1.0,"IaA, IaA"
2019-09-12/1,"IaA, IaA",1.0,"IaA, IaA"
2019-09-12/2,"IaA, IaA",1.0,"IaA, IaA"
2019-03-07/2,"IaA, Lin",0.21501232689522243,"IaA, Lin"
2019-05-24/4,"IaA, Lin",0.06607733385410841,"IaA, Lin"
2019-07-19/2,"IaA, Lin",0.162090626058074,"IaA, Lin"
2019-03-06/4,"IaA, aa",0.05248003176607441,"IaA, aa"
2019-05-09/5,"IaA, benz",-0.015747826156946365,"IaA, benz"
2019-09-12/1,"IaA, benz",0.14712905895392847,"IaA, benz"
2019-09-12/2,"IaA, benz",0.1330297360974384,"IaA, benz"
2019-07-19/2,"IaA, ep",0.11792786959341583,"IaA, ep"
2019-09-12/1,"IaA, ms",0.24858839745103956,"IaA, ms"
2019-09-12/2,"IaA, ms",0.15706171305393102,"IaA, ms"
2019-03-06/4,"IaA, pa",0.557313054357697,"IaA, pa"
2019-05-09/4,"IaA, pa",0.25917518604112866,"IaA, pa"
2019-05-09/5,"IaA, pa",0.3684618243732438,"IaA, pa"
2019-09-12/1,"IaA, pa",0.8345820723822313,"IaA, pa"
2019-09-12/2,"IaA, pa",0.6382115283379048,"IaA, pa"
2019-05-09/4,"IaA, t2h",-0.048413352941946375,"IaA, t2h"
2019-05-09/5,"IaA, t2h",0.08978537280843635,"IaA, t2h"
2019-05-24/4,"IaA, t2h",0.02306236470105716,"IaA, t2h"
2019-07-19/2,"IaA, t2h",-0.035195493465246974,"IaA, t2h"
2019-03-06/4,"IaA, va",-0.03744117994278695,"IaA, va"
2019-05-09/4,"IaA, va",-0.055347169966406984,"IaA, va"
2019-05-24/4,"IaA, va",-0.02627461293760791,"IaA, va"
2019-09-12/1,"IaA, va",0.045563946442386816,"IaA, va"
2019-09-12/2,"IaA, va",-0.011818192073156819,"IaA, va"
2018-10-21/1,"Lin, Lin",1.0,"Lin, Lin"
2019-03-07/2,"Lin, Lin",1.0,"Lin, Lin"
2019-05-24/4,"Lin, Lin",1.0,"Lin, Lin"
2019-07-19/2,"Lin, Lin",1.0,"Lin, Lin"
2019-09-12/1,"Lin, Lin",1.0,"Lin, Lin"
2019-09-12/2,"Lin, Lin",1.0,"Lin, Lin"
2019-07-19/2,"Lin, benz",0.18813305323743712,"Lin, benz"
2019-09-12/1,"Lin, eb",0.35852183167444185,"Lin, eb"
2019-09-12/2,"Lin, eb",0.17622779783255238,"Lin, eb"
2019-07-19/2,"Lin, ep",0.12551842067775,"Lin, ep"
2019-09-12/1,"Lin, ep",0.2538608739266367,"Lin, ep"
2019-09-12/2,"Lin, ep",0.08585874954317563,"Lin, ep"
2018-10-21/1,"Lin, t2h",0.19921851716175376,"Lin, t2h"
2019-05-24/4,"Lin, t2h",0.10384895238547953,"Lin, t2h"
2019-07-19/2,"Lin, t2h",0.07652173067522039,"Lin, t2h"
2019-09-12/1,"Lin, t2h",0.2344735971150238,"Lin, t2h"
2019-09-12/2,"Lin, t2h",0.10685677810096972,"Lin, t2h"
2018-10-21/1,"Lin, va",0.138920512902736,"Lin, va"
2019-05-24/4,"Lin, va",-0.018616757276326945,"Lin, va"
2019-07-19/2,"Lin, va",0.15552439231895332,"Lin, va"
2019-03-06/3,"MethOct, MethOct",1.0,"MethOct, MethOct"
2019-03-07/2,"MethOct, MethOct",1.0,"MethOct, MethOct"
2019-04-26/4,"MethOct, MethOct",1.0,"MethOct, MethOct"
2019-05-09/4,"MethOct, MethOct",1.0,"MethOct, MethOct"
2019-05-09/5,"MethOct, MethOct",1.0,"MethOct, MethOct"
2019-03-06/3,"MethOct, d-dlac",0.11040458396469,"MethOct, d-dlac"
2019-03-06/3,"MethOct, g-6lac",0.21767357935280918,"MethOct, g-6lac"
2019-03-07/2,"MethOct, g-6lac",0.3765447182169679,"MethOct, g-6lac"
2019-05-09/4,"PropAc, 1p3ol",0.06224162123193444,"PropAc, 1p3ol"
2019-05-09/5,"PropAc, 1p3ol",0.10167534793935751,"PropAc, 1p3ol"
2019-05-09/4,"PropAc, MethOct",0.18444351512025836,"PropAc, MethOct"
2019-05-09/5,"PropAc, MethOct",0.35169514779577926,"PropAc, MethOct"
2019-03-06/4,"PropAc, PropAc",1.0,"PropAc, PropAc"
2019-05-09/4,"PropAc, PropAc",1.0,"PropAc, PropAc"
2019-05-09/5,"PropAc, PropAc",1.0,"PropAc, PropAc"
2019-05-09/4,"PropAc, benz",0.054288386699068436,"PropAc, benz"
2019-05-09/5,"PropAc, benz",-0.023014753661436238,"PropAc, benz"
2019-05-09/4,"PropAc, eug",-0.030978344100258903,"PropAc, eug"
2019-05-09/5,"PropAc, eug",0.007043138605969168,"PropAc, eug"
2019-03-06/4,"PropAc, va",-0.06644903628581811,"PropAc, va"
2019-05-09/4,"PropAc, va",-0.05021281898572716,"PropAc, va"
2019-05-09/5,"PropAc, va",0.02500670349383205,"PropAc, va"
2019-03-06/4,"aa, aa",1.0,"aa, aa"
2019-03-06/4,"aa, pa",-0.014971167250964035,"aa, pa"
2019-03-06/4,"aa, va",0.2666775954267625,"aa, va"
2019-05-09/4,"benz, 1p3ol",0.09677312254056525,"benz, 1p3ol"
2019-05-09/5,"benz, 1p3ol",0.1314019209355517,"benz, 1p3ol"
2019-03-07/2,"benz, ECin",0.008359430668830825,"benz, ECin"
2019-04-26/4,"benz, MethOct",0.012425888637656368,"benz, MethOct"
2019-05-09/4,"benz, MethOct",0.09916961412002279,"benz, MethOct"
2019-05-09/5,"benz, MethOct",-0.008717804369478,"benz, MethOct"
2018-10-21/1,"benz, benz",1.0,"benz, benz"
2019-03-07/2,"benz, benz",1.0,"benz, benz"
2019-04-26/4,"benz, benz",1.0,"benz, benz"
2019-05-09/4,"benz, benz",1.0,"benz, benz"
2019-05-09/5,"benz, benz",1.0,"benz, benz"
2019-05-23/2,"benz, benz",1.0,"benz, benz"
2019-05-24/1,"benz, benz",1.0,"benz, benz"
2019-05-24/3,"benz, benz",1.0,"benz, benz"
2019-05-24/4,"benz, benz",1.0,"benz, benz"
2019-07-19/2,"benz, benz",1.0,"benz, benz"
2019-09-12/1,"benz, benz",1.0,"benz, benz"
2019-09-12/2,"benz, benz",1.0,"benz, benz"
2019-03-07/2,"benz, eb",-0.02877083792092483,"benz, eb"
2019-04-26/4,"benz, eb",-0.06022994643169888,"benz, eb"
2019-05-23/2,"benz, eb",0.06077878058394204,"benz, eb"
2019-05-24/1,"benz, eb",0.0627596068706916,"benz, eb"
2019-05-24/3,"benz, eb",0.004905214730995033,"benz, eb"
2019-05-24/4,"benz, eb",-0.006272455287930079,"benz, eb"
2019-07-19/2,"benz, eb",0.08128361687030938,"benz, eb"
2019-04-26/4,"benz, ep",-0.07122447078583338,"benz, ep"
2019-05-09/4,"benz, ep",0.03773491758310721,"benz, ep"
2019-05-09/5,"benz, ep",0.0001521842227749648,"benz, ep"
2019-05-23/2,"benz, ep",0.03988759938033959,"benz, ep"
2019-05-24/1,"benz, ep",0.02655434351382424,"benz, ep"
2019-05-24/3,"benz, ep",-0.024329837261456877,"benz, ep"
2019-05-24/4,"benz, ep",-0.05439345749474689,"benz, ep"
2019-07-19/2,"benz, ep",0.1850308773077537,"benz, ep"
2019-03-07/2,"benz, eug",-0.018372957270061274,"benz, eug"
2019-04-26/4,"benz, eug",0.034262140167674815,"benz, eug"
2019-05-09/4,"benz, eug",0.15466709620035224,"benz, eug"
2019-05-09/5,"benz, eug",-0.011391508629108094,"benz, eug"
2018-10-21/1,"benz, ms",0.05203955384714276,"benz, ms"
2019-03-07/2,"benz, ms",0.04048865923002343,"benz, ms"
2019-04-26/4,"benz, ms",0.06516182018854844,"benz, ms"
2019-05-24/1,"benz, ms",0.09753281855493479,"benz, ms"
2019-05-24/3,"benz, ms",0.03471156014262977,"benz, ms"
2019-05-24/4,"benz, ms",0.0687312509502116,"benz, ms"
2019-07-19/2,"benz, ms",0.314277418889499,"benz, ms"
2019-09-12/1,"benz, ms",0.30702075139053875,"benz, ms"
2019-09-12/2,"benz, ms",0.20787900221485223,"benz, ms"
2018-10-21/1,"benz, pa",0.08503958889167196,"benz, pa"
2019-05-09/5,"benz, pa",-0.17999140919645584,"benz, pa"
2019-05-23/2,"benz, pa",0.1567157230707702,"benz, pa"
2019-05-24/1,"benz, pa",0.048724080385684765,"benz, pa"
2019-05-24/3,"benz, pa",-0.022185120730056296,"benz, pa"
2019-05-24/4,"benz, pa",0.1451147694745556,"benz, pa"
2019-07-19/2,"benz, pa",0.15393455169608838,"benz, pa"
2019-09-12/1,"benz, pa",0.11067501470076546,"benz, pa"
2019-09-12/2,"benz, pa",0.07034214885769285,"benz, pa"
2019-05-09/5,"benz, t2h",0.06635401372512317,"benz, t2h"
2019-07-19/2,"benz, t2h",0.22761113796446863,"benz, t2h"
2019-03-07/2,"benz, va",0.06319307004241403,"benz, va"
2019-05-09/4,"benz, va",0.01637637627002564,"benz, va"
2019-05-09/5,"benz, va",0.03317184498518999,"benz, va"
2019-07-19/2,"benz, va",0.20026026466927316,"benz, va"
2019-09-12/1,"benz, va",0.23375155302102546,"benz, va"
2019-09-12/2,"benz, va",-0.014764968539732193,"benz, va"
2019-03-06/3,"d-dlac, d-dlac",1.0,"d-dlac, d-dlac"
2019-03-06/3,"d-dlac, g-6lac",0.14862936042455088,"d-dlac, g-6lac"
2018-10-21/1,"eb, eb",1.0,"eb, eb"
2019-03-07/2,"eb, eb",1.0,"eb, eb"
2019-04-26/4,"eb, eb",1.0,"eb, eb"
2019-05-23/2,"eb, eb",1.0,"eb, eb"
2019-05-24/1,"eb, eb",1.0,"eb, eb"
2019-05-24/3,"eb, eb",1.0,"eb, eb"
2019-05-24/4,"eb, eb",1.0,"eb, eb"
2019-07-19/2,"eb, eb",1.0,"eb, eb"
2019-09-12/1,"eb, eb",1.0,"eb, eb"
2019-09-12/2,"eb, eb",1.0,"eb, eb"
2018-10-21/1,"eb, ep",0.6571831267147463,"eb, ep"
2019-04-26/4,"eb, ep",0.4783258856396223,"eb, ep"
2019-05-23/2,"eb, ep",0.6599651523031125,"eb, ep"
2019-05-24/1,"eb, ep",0.6668007205761957,"eb, ep"
2019-05-24/3,"eb, ep",0.5239561937459221,"eb, ep"
2019-05-24/4,"eb, ep",0.7719588889471714,"eb, ep"
2019-09-12/1,"eb, ep",0.766302844215806,"eb, ep"
2019-09-12/2,"eb, ep",0.5742932914108547,"eb, ep"
2019-03-07/2,"eb, ms",0.048348265491567566,"eb, ms"
2019-04-26/4,"eb, ms",-0.02779034636893596,"eb, ms"
2019-05-24/1,"eb, ms",0.029434799137010748,"eb, ms"
2019-05-24/3,"eb, ms",-0.01932893492963439,"eb, ms"
2019-05-24/4,"eb, ms",-0.013657166024586775,"eb, ms"
2019-07-19/2,"eb, ms",0.17650829464013285,"eb, ms"
2019-05-23/2,"eb, pa",0.22257038790720318,"eb, pa"
2019-05-24/1,"eb, pa",0.08881110333030684,"eb, pa"
2019-05-24/3,"eb, pa",0.21129247764222925,"eb, pa"
2019-05-24/4,"eb, pa",0.26975842770612235,"eb, pa"
2019-07-19/2,"eb, pa",0.24367321560658362,"eb, pa"
