bodyId_pre,type_pre,instance_pre,bodyId_post,type_post,instance_post,roi,weight
425790257,APL,APL_R,1172713521,KCg-s1,KCg-s1(super)_R,gL(R),137
425790257,APL,APL_R,5812982011,NA,KCy(half),CA(R),62
425790257,APL,APL_R,570643193,KCg-m,KCg-m_R,gL(R),52
425790257,APL,APL_R,816276925,KCg-m,KCg-m_R,gL(R),51
425790257,APL,APL_R,5813056309,KCg-m,KCg-m_R,gL(R),51
425790257,APL,APL_R,1164113870,KCg-m,KCg-m_R,gL(R),50
425790257,APL,APL_R,508599194,KCg-m,KCg-m_R,gL(R),50
425790257,APL,APL_R,1110937445,KCg-m,KCg-m_R,gL(R),49
425790257,APL,APL_R,600684832,KCg-m,KCg-m_R,gL(R),49
425790257,APL,APL_R,601047853,KCg-m,KCg-m_R,gL(R),48
425790257,APL,APL_R,571044587,NA,KCy(half),CA(R),48
425790257,APL,APL_R,692810011,KCg-m,KCg-m_R,gL(R),48
425790257,APL,APL_R,539949536,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,5812980992,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,5813070581,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,508599211,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,911755444,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,1143332046,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,5813033059,KCg-m,KCg-m_R,gL(R),47
425790257,APL,APL_R,447224575,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,1173408617,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,385132611,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,631400598,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,477900959,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,5813033144,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,5812982610,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,415511327,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,5812983147,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,723508162,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,911759695,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,5812982437,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,508949033,KCg-m,KCg-m_R,gL(R),46
425790257,APL,APL_R,693841887,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5812981703,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,661766416,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5813067793,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5812982436,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5813021865,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5812981706,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,664511977,KCg-d,KCg-d_R,gL(R),45
425790257,APL,APL_R,5812981153,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5812983152,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,477900945,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,5812981340,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),45
425790257,APL,APL_R,477909679,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,1173063302,KCg-m,KCg-m_R,gL(R),45
425790257,APL,APL_R,631064055,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5813019779,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5813087798,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,601712754,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5813080766,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,632397750,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,784895866,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5813035700,KCg-d,KCg-d_R,gL(R),44
425790257,APL,APL_R,5812982371,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,1141009899,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,724142845,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,662763626,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5812980638,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,1068958652,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,539983731,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,477909698,KCg-m,KCg-m_R,gL(R),44
425790257,APL,APL_R,5812982442,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1141678931,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5812982832,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1265852784,KCg-d,KCg-d_R,gL(R),43
425790257,APL,APL_R,5813067833,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1171704378,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,632397798,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5812980973,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,847302850,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5813104095,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1141346472,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1172372382,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5813093014,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,630381893,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,508599181,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1204076441,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1142994933,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1142028710,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5813022203,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5813067826,KCg-d,KCg-d_R,gL(R),43
425790257,APL,APL_R,570643135,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5812982492,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5812981951,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,5812981616,KCg-m,KCg-m_R,gL(R),43
425790257,APL,APL_R,1143340753,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5812980580,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,1141636055,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5812979197,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5812981141,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5813053885,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,692818802,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,549904387,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),42
425790257,APL,APL_R,664141134,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5813035612,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,1236073998,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,632397510,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5813033012,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5812981441,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,631741483,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,1201028519,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),42
425790257,APL,APL_R,5812983673,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,693099102,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,1101353948,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,509264220,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,1003474283,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,662802782,KCg-m,KCg-m_R,gL(R),42
425790257,APL,APL_R,5813057869,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1204784216,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,416837168,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,662767770,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,754547386,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5812979015,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,663091787,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,415835070,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,631051057,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,632069757,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,354775482,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1297556652,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5812982421,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,415835178,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5812981148,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5812981704,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,631422224,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5813019917,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1141631240,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5813022119,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,508599276,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5813021382,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1068617431,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1068954342,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1097265345,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,570327880,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,570742599,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,5812983200,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,446848967,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1141342260,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,600693904,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,1170344185,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),41
425790257,APL,APL_R,5813053821,KCg-m,KCg-m_R,gL(R),41
425790257,APL,APL_R,601047827,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5813060799,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5812982000,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5812981432,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,477909602,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5812981467,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,754188980,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,815922112,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,663493162,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5812982154,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,693099031,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,540389646,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,540730639,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,1143686159,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,662772393,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,1080579985,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),40
425790257,APL,APL_R,1174008477,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,1141337629,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5813070672,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5813021805,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),40
425790257,APL,APL_R,5812979128,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5812982620,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,723158245,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,722450065,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,1172665846,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,5813053878,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,1111278454,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,415494049,KCg-m,KCg-m_R,gL(R),40
425790257,APL,APL_R,693500652,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,662806818,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,1005179264,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812983337,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5813021809,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),39
425790257,APL,APL_R,601047826,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5813104096,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,508599271,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812980588,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812979191,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812979187,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,1036559440,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5813060798,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,519214895,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),39
425790257,APL,APL_R,5813075855,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5901198074,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,663834152,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812979175,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812982562,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,571424650,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,446533552,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,631400622,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,1173745220,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,571778381,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,602459213,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812982766,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,633149202,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5813056414,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5812982328,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,1173072129,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,5813056311,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,784541854,KCg-m,KCg-m_R,gL(R),39
425790257,APL,APL_R,692093440,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,446883390,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1035557785,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812981227,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1392655948,KCg-t,KCg-t_R,gL(R),38
425790257,APL,APL_R,5813053937,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813021822,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),38
425790257,APL,APL_R,664188056,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812982825,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,723848801,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813027400,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5901225361,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,723153828,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813067792,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,972128731,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,600702483,KCg-m,KCg-m_R,CA(R),38
425790257,APL,APL_R,508935964,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812982422,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812979188,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1141630854,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,722471778,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812982999,KCg-m,KCg-m_R,CA(R),38
425790257,APL,APL_R,5813084692,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812982216,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,570742510,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,755229523,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,633148716,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812982020,KCg-d,KCg-d_R,gL(R),38
425790257,APL,APL_R,1165465632,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,661395129,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813057956,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1142024290,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1141977014,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5812981717,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813020041,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),38
425790257,APL,APL_R,5813020061,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),38
425790257,APL,APL_R,633149039,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1069295816,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1068613231,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,1141976953,KCg-m,KCg-m_R,gL(R),38
425790257,APL,APL_R,5813047662,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813057468,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,661740651,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,661430179,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,661421129,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813021380,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,661084049,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813032967,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,539975118,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,415852518,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,723495119,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5812982837,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813057867,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),37
425790257,APL,APL_R,5812982017,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,723849351,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,570742527,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5812982876,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813054085,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813056120,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,540730738,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,446533552,KCg-m,KCg-m_R,CA(R),37
425790257,APL,APL_R,478250482,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,662763904,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5812981160,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5812982088,KCa'b'-m,KCa'b'-m_R,a'L(R),37
425790257,APL,APL_R,631737164,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,662452625,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,509013752,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,662107551,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813021273,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,5813062637,KCg-m,KCg-m_R,CA(R),37
425790257,APL,APL_R,5812983321,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,508616471,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,633148704,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,571424636,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,662754991,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1172053274,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1174384118,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1049549412,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),37
425790257,APL,APL_R,5813077583,KCa'b'-ap2,KCa'b'-ap2_R,b'L(R),37
425790257,APL,APL_R,815580911,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1036559490,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1004527700,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1129323248,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1068276312,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1068613282,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,831273286,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),37
425790257,APL,APL_R,5813095915,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1172363878,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,785914742,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1141678637,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1141682748,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1141290695,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,1141977071,KCg-m,KCg-m_R,gL(R),37
425790257,APL,APL_R,570336412,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812983101,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,737491062,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),36
425790257,APL,APL_R,632397780,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812982823,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),36
425790257,APL,APL_R,1142706421,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813060663,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812982577,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812983009,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,1173054679,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812982220,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812983042,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813062631,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,519214622,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),36
425790257,APL,APL_R,1100675497,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813055923,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813053888,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813110639,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,1235150293,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,1268861712,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,632048075,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812982589,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,1172670463,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,631400598,KCg-m,KCg-m_R,CA(R),36
425790257,APL,APL_R,5813056183,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,5813021294,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,724522447,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,385158577,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,509700197,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,753506746,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,755544921,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,693846112,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,1203774485,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,570336487,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,487834111,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),36
425790257,APL,APL_R,661430106,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5813069096,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812980796,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,784204967,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,600702483,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,737149964,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),36
425790257,APL,APL_R,632402333,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,662085486,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812987762,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,973816592,KCg-d,KCg-d_R,gL(R),36
425790257,APL,APL_R,1003478461,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,5812982872,KCg-m,KCg-m_R,gL(R),36
425790257,APL,APL_R,662094168,KCg-m,KCg-m_R,CA(R),35
425790257,APL,APL_R,1202410042,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5812981924,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,1067598881,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,661399477,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,1141010036,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,1110985490,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5813021289,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5813078679,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),35
425790257,APL,APL_R,1068954391,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,1204447548,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5813033226,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,1172730733,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,816276055,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5812981717,KCg-m,KCg-m_R,CA(R),35
425790257,APL,APL_R,632808044,KCg-m,KCg-m_R,CA(R),35
425790257,APL,APL_R,5813095523,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,5813077611,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,632764978,KCg-d,KCg-d_R,gL(R),35
425790257,APL,APL_R,549899821,KCa'b'-ap1,KCa'b'-ap1_R,b'L(R),35
425790257,APL,APL_R,5812989173,KCg-m,KCg-m_R,gL(R),35
425790257,APL,APL_R,570647526,KCg-m,KCg-m_R,gL(R),35
