bodyId_post,KC_type,KC_subtype,n_claws
877659673,KCab,KCab-m,4
877313996,KCab,KCab-c,5
861280857,KCab,KCab-p,1
877982991,KCab,KCab-c,3
877987539,KCab,KCab-c,3
877987901,KCab,KCab-m,6
877974490,KCab,KCab-c,4
877659583,KCab,KCab-m,4
878324222,KCab,KCab-c,6
878324438,KCab,KCab-m,5
878333234,KCab,KCab-c,3
877992303,KCab,KCab-m,7
878333333,KCab,KCab-m,6
878670047,KCab,KCab-m,6
877992236,KCab,KCab-m,5
878652627,KCa'b',KCa'b'-m,5
878337317,KCab,KCab-m,8
880055173,KCab,KCab-s,5
879032295,KCab,KCab-m,5
880383629,KCg,KCg-m,10
880404940,KCab,KCab-m,5
881057369,KCg,KCg-m,5
891301315,KCab,KCab-m,4
891629070,KCab,KCab-s,7
880409455,KCab,KCab-s,5
891301236,KCab,KCab-m,7
891637860,KCab,KCab-c,3
891642345,KCab,KCab-c,4
891642215,KCab,KCab-c,3
891978843,KCab,KCab-c,4
891642281,KCab,KCab-c,4
893347461,KCa'b',KCa'b'-ap2,4
908340253,KCab,KCab-m,5
908353540,KCab,KCab-m,4
893688605,KCa'b',KCa'b'-ap1,3
908668522,KCab,KCab-m,5
908685688,KCab,KCab-m,7
908668556,KCab,KCab-m,5
908685859,KCab,KCab-m,5
908699052,KCab,KCab-m,3
909372586,KCab,KCab-m,4
909026992,KCab,KCab-m,5
908689934,KCab,KCab-m,8
909368173,KCab,KCab-m,6
909026561,KCab,KCab-m,4
909704857,KCab,KCab-c,3
909717461,KCg,KCg-d,1
909372602,KCab,KCab-m,4
908690107,KCab,KCab-m,5
909730907,KCab,KCab-s,7
910063154,KCab,KCab-m,5
909730911,KCab,KCab-m,5
910386568,KCab,KCab-c,4
910404284,KCab,KCab-m,4
911400981,KCab,KCab-c,5
922677121,KCab,KCab-c,3
910063307,KCab,KCab-s,4
911759695,KCg,KCg-m,6
911755444,KCg,KCg-m,7
923013923,KCab,KCab-c,4
923018247,KCab,KCab-c,4
923018290,KCab,KCab-m,4
910412830,KCab,KCab-m,7
911094343,KCab,KCab-m,6
923359312,KCab,KCab-s,5
939030036,KCab,KCab-m,6
923700162,KCa'b',KCa'b'-m,4
939729706,KCab,KCab-c,4
939729237,KCab,KCab-s,5
939733452,KCab,KCab-s,6
939734266,KCab,KCab-m,5
939738364,KCab,KCab-m,5
939738376,KCab,KCab-s,6
939733918,KCa'b',KCa'b'-m,5
939734122,KCab,KCab-s,5
939738424,KCab,KCab-c,4
939738399,KCab,KCab-m,8
924723528,KCa'b',KCa'b'-ap1,5
939738477,KCab,KCab-m,4
939738473,KCab,KCab-c,3
939742609,KCab,KCab-c,4
939742503,KCab,KCab-c,3
940070913,KCab,KCab-m,5
940075464,KCab,KCab-m,5
940079253,KCab,KCab-m,4
940075056,KCab,KCab-p,4
940079170,KCab,KCab-s,7
940079657,KCab,KCab-m,3
940079568,KCab,KCab-m,4
940084011,KCab,KCab-m,5
940079513,KCab,KCab-m,6
940084060,KCab,KCab-m,3
940084152,KCab,KCab-c,3
940087822,KCab,KCab-c,1
940083749,KCab,KCab-c,5
940079771,KCab,KCab-m,4
940084095,KCab,KCab-c,6
940420292,KCa'b',KCa'b'-m,4
940425106,KCab,KCab-m,4
940425171,KCab,KCab-s,6
940748411,KCab,KCab-m,4
940425232,KCab,KCab-m,3
940761352,KCab,KCab-c,4
940752707,KCab,KCab-m,4
943118619,KCg,KCg-d,4
941111195,KCab,KCab-m,3
941102504,KCab,KCab-m,6
953712141,KCab,KCab-m,4
953029783,KCab,KCab-s,5
954053018,KCab,KCab-c,5
954053251,KCab,KCab-c,6
859925004,KCab,KCab-m,6
970772961,KCab,KCab-c,5
954730964,KCab,KCab-s,6
970777224,KCab,KCab-c,2
970777114,KCab,KCab-c,4
971113967,KCab,KCab-c,6
971118724,KCab,KCab-c,4
971118202,KCab,KCab-m,5
971118588,KCab,KCab-c,5
971459227,KCab,KCab-m,4
973146958,KCg,KCg-m,10
972128731,KCg,KCg-m,8
984405805,KCab,KCab-m,5
984746802,KCab,KCab-m,6
973488234,KCg,KCg-m,8
973151229,KCg,KCg-m,10
985429128,KCab,KCab-m,4
1001453586,KCa'b',KCa'b'-ap1,2
986793149,KCa'b',KCa'b'-ap2,5
1003474104,KCa'b',KCa'b'-ap1,2
1003474283,KCg,KCg-m,11
1003478461,KCg,KCg-m,8
1004527691,KCg,KCg-m,8
1004527700,KCg,KCg-m,5
1004527604,KCg,KCg-m,8
1005179264,KCg,KCg-m,8
1016118651,KCab,KCab-c,3
1016459595,KCab,KCab-m,7
1018164997,KCa'b',KCa'b'-ap1,3
1017819398,KCa'b',KCa'b'-ap2,5
1005179377,KCg,KCg-d,4
1016122913,KCab,KCab-c,3
1016805008,KCab,KCab-p,1
1035557785,KCg,KCg-m,10
1036563762,KCa'b',KCa'b'-ap1,3
1046816660,KCab,KCab-c,5
1036559490,KCg,KCg-m,7
1034198388,KCab,KCab-p,1
1046812283,KCab,KCab-m,7
1036559440,KCg,KCg-m,10
1047157746,KCab,KCab-m,6
1018510191,KCa'b',KCa'b'-ap1,3
1047835635,KCa'b',KCa'b'-m,5
1048854479,KCa'b',KCa'b'-ap2,6
1049549402,KCa'b',KCa'b'-ap1,4
1035562328,KCg,KCg-m,10
1048517845,KCa'b',KCa'b'-m,8
1049549412,KCa'b',KCa'b'-ap1,4
1068272038,KCg,KCg-m,9
1068613227,KCg,KCg-m,8
1068958593,KCg,KCg-m,9
1067598881,KCg,KCg-m,7
1068954342,KCg,KCg-m,8
1068276312,KCg,KCg-m,10
1077851524,KCab,KCab-c,5
1069295816,KCg,KCg-m,7
1068613231,KCg,KCg-m,7
1068954391,KCg,KCg-m,9
1068613282,KCg,KCg-m,9
1069295830,KCg,KCg-m,7
1068617431,KCg,KCg-m,8
1064891781,KCab,KCab-p,2
1079215685,KCa'b',KCa'b'-ap2,6
1080566792,KCa'b',KCa'b'-ap2,5
1101353948,KCg,KCg-m,6
1080580151,KCg,KCg-m,8
1100675450,KCg,KCg-m,9
1100675497,KCg,KCg-m,9
1096919756,KCg,KCg-m,12
1101012503,KCg,KCg-m,9
1078534115,KCab,KCab-s,6
1109568528,KCab,KCab-s,7
1068958652,KCg,KCg-m,11
1097265345,KCg,KCg-m,11
1109223365,KCab,KCab-m,5
1111615136,KCa'b',KCa'b'-ap2,4
1078534091,KCab,KCab-s,3
1078525257,KCab,KCab-m,7
1110985490,KCg,KCg-m,7
1078875017,KCab,KCab-s,6
1080579786,KCa'b',KCa'b'-ap1,3
1111947403,KCa'b',KCa'b'-ap1,2
1127604950,KCg,KCg-d,3
1111278454,KCg,KCg-m,8
1108545599,KCab,KCab-s,6
1080579985,KCa'b',KCa'b'-ap1,3
1129323248,KCg,KCg-m,12
1110937445,KCg,KCg-m,9
1130687130,KCab,KCab-s,5
1139921865,KCab,KCab-m,7
1108541296,KCab,KCab-m,4
1139921468,KCab,KCab-m,5
1140603698,KCab,KCab-s,5
1140950118,KCg,KCg-m,7
1141006088,KCg,KCg-m,7
1141009899,KCg,KCg-m,9
1141010036,KCg,KCg-m,8
1141290695,KCg,KCg-m,10
1141290835,KCg,KCg-m,8
1141337663,KCg,KCg-m,9
1141337518,KCg,KCg-m,11
1141346308,KCg,KCg-m,8
1141636055,KCg,KCg-m,7
1141337757,KCg,KCg-m,9
1141636389,KCg,KCg-m,12
1141342260,KCg,KCg-m,8
1141674495,KCg,KCg-m,8
1141631240,KCg,KCg-m,10
1141682748,KCg,KCg-m,8
1141687352,KCg,KCg-m,6
1141678637,KCg,KCg-m,8
1141342299,KCg,KCg-m,9
1141346462,KCg,KCg-m,10
1141346472,KCg,KCg-m,5
1141630854,KCg,KCg-m,7
1141678931,KCg,KCg-m,8
1141691881,KCg,KCg-m,6
1141972202,KCg,KCg-m,8
1141976953,KCg,KCg-m,11
1141972158,KCg,KCg-m,10
1141337629,KCg,KCg-m,8
1141977014,KCg,KCg-m,11
1141977071,KCg,KCg-m,8
1141346217,KCg,KCg-m,10
1142019868,KCg,KCg-m,4
1142024290,KCg,KCg-m,7
1141631198,KCg,KCg-m,10
1142019737,KCg,KCg-m,10
1142019878,KCg,KCg-s4,7
1142360528,KCg,KCg-m,8
1142028710,KCg,KCg-m,7
1142706421,KCg,KCg-m,6
1143332046,KCg,KCg-m,10
1142356511,KCg,KCg-m,9
1142658717,KCg,KCg-m,7
1143686159,KCg,KCg-m,10
1164113870,KCg,KCg-m,9
1143677310,KCg,KCg-m,9
1169999059,KCa'b',KCa'b'-ap1,2
1161731111,KCg,KCg-m,9
1165465632,KCg,KCg-m,9
1169657925,KCa'b',KCa'b'-ap1,4
1170344185,KCa'b',KCa'b'-ap1,4
1170326256,KCa'b',KCa'b'-ap1,2
1170335262,KCa'b',KCa'b'-ap1,3
1162063500,KCab,KCab-m,7
1170606692,KCab,KCab-s,6
1169661785,KCa'b',KCa'b'-ap2,3
1170326295,KCa'b',KCa'b'-ap1,4
1170667130,KCa'b',KCa'b'-ap1,3
1143340753,KCg,KCg-m,9
1171617407,KCg,KCg-d,4
1142994933,KCg,KCg-m,9
1171704378,KCg,KCg-m,6
1172363878,KCg,KCg-m,10
1172053274,KCg,KCg-m,8
1172044382,KCg,KCg-m,9
1172372382,KCg,KCg-m,8
1172670463,KCg,KCg-m,8
1172385513,KCg,KCg-m,8
1172665846,KCg,KCg-m,10
1173016042,KCg,KCg-m,6
1172704683,KCg,KCg-m,8
1172713514,KCg,KCg-m,7
1173347968,KCa'b',KCa'b'-ap2,3
1173067651,KCg,KCg-m,7
1173391076,KCg,KCg-m,10
1173732234,KCg,KCg-m,7
1173054679,KCg,KCg-m,8
1172372291,KCg,KCg-m,5
1172730733,KCg,KCg-m,9
1173072129,KCg,KCg-m,10
1173063302,KCg,KCg-m,7
1173408617,KCg,KCg-m,7
1173745220,KCg,KCg-m,10
1173745411,KCg,KCg-m,9
1174077762,KCg,KCg-m,8
1174008477,KCg,KCg-m,11
1174712037,KCg,KCg-m,8
1174384118,KCg,KCg-m,8
1172713521,KCg,KCg-s1(super),25
1200351169,KCa'b',KCa'b'-ap2,4
1200351200,KCa'b',KCa'b'-ap2,5
1200683283,KCa'b',KCa'b'-ap2,4
1200687913,KCa'b',KCa'b'-ap2,6
1200700424,KCa'b',KCa'b'-ap2,5
1201028519,KCa'b',KCa'b'-ap1,5
1201032707,KCa'b',KCa'b'-ap1,3
1202737975,KCg,KCg-m,7
1203424360,KCg,KCg-m,8
1202060409,KCa'b',KCa'b'-ap1,3
1202673723,KCa'b',KCa'b'-ap2,3
1203709763,KCa'b',KCa'b'-m,2
1203420037,KCg,KCg-m,9
1203774508,KCg,KCg-d,3
1203779116,KCg,KCg-d,4
1203433388,KCg,KCg-d,4
1204124281,KCg,KCg-d,3
1204443547,KCg,KCg-m,9
1204076441,KCg,KCg-m,9
1204447548,KCg,KCg-m,9
1231718414,KCa'b',KCa'b'-ap2,5
1204784216,KCg,KCg-m,9
1204775735,KCg,KCg-m,8
1231735257,KCa'b',KCa'b'-ap2,3
1202410042,KCg,KCg-m,9
1224137476,KCg,KCg-m,8
1232654731,KCg,KCg-m,4
1224137495,KCg,KCg-s3,7
1233703950,KCab,KCab-s,7
1234472633,KCg,KCg-d,4
1234800242,KCg,KCg-m,8
1234809285,KCg,KCg-d,3
1235115629,KCg,KCg-d,5
1236816635,KCg,KCg-m,7
1261989183,KCab,KCab-s,6
1236073998,KCg,KCg-m,6
1265157632,KCg,KCg-m,9
1265852784,KCg,KCg-d,7
1267868586,KCg,KCg-d,4
1267164975,KCg,KCg-m,11
1268861712,KCg,KCg-d,1
1294465669,KCa'b',KCa'b'-ap2,3
1297202769,KCg,KCg-m,10
1313496027,KCa'b',KCa'b'-ap2,6
1327831994,KCab,KCab-s,5
1297556652,KCg,KCg-m,10
1354411526,KCg,KCg-d,4
1327494939,KCab,KCab-s,5
1327831724,KCa'b',KCa'b'-m,5
1359212271,KCab,KCab-s,6
1390618359,KCab,KCab-m,7
1388585088,KCab,KCab-p,2
1359553384,KCab,KCab-s,6
1392655948,KCg,KCg-t,8
1390942076,KCab,KCab-s,5
1420651734,KCab,KCab-m,5
1420306364,KCab,KCab-m,5
1421666260,KCab,KCab-m,5
1450011431,KCab,KCab-c,5
1451695303,KCab,KCab-m,6
1449670372,KCab,KCab-s,5
1420966843,KCab,KCab-s,6
5812979015,KCg,KCg-m,8
1515418525,KCa'b',KCa'b'-m,4
5812979069,KCg,KCg-m,8
5812979119,KCg,KCg-d,0
5812979016,KCg,KCg-m,6
5812979128,KCg,KCg-m,10
5812979187,KCg,KCg-m,9
5812979133,KCg,KCg-m,9
5812979175,KCg,KCg-m,7
5812979191,KCg,KCg-m,7
5812979121,KCg,KCg-t,7
5812979176,KCg,KCg-m,7
5812979188,KCg,KCg-m,9
5812979177,KCg,KCg-m,8
5812979371,KCg,KCg-m,7
5812979314,KCg,KCg-d,1
5812979197,KCg,KCg-m,10
5812979326,KCg,KCg-m,9
5812979531,KCg,KCg-d,4
5812979408,KCg,KCg-m,7
5812980192,KCab,KCab-m,3
5812980207,KCab,KCab-m,6
5812980212,KCab,KCab-m,4
5812980219,KCab,KCab-m,6
5812980220,KCab,KCab-c,4
5812980222,KCab,KCab-m,7
5812980369,KCab,KCab-m,4
5812980209,KCab,KCab-m,5
5812980179,KCab,KCab-s,6
5812980351,KCab,KCab-s,5
5812980370,KCab,KCab-c,4
5812980376,KCab,KCab-m,3
5812980393,KC part due to gap,KC part due to gap,4
5812980379,KCab,KCab-c,1
5812980378,KCab,KCab-s,4
5812980397,KCab,KCab-s,9
5812980398,KCab,KCab-s,6
5812980414,KCab,KCab-m,4
5812980386,KCg,KCg-m,8
5812980432,KCab,KCab-c,4
5812980448,KCab,KCab-c,4
5812980446,KCab,KCab-m,4
5812980408,KCab,KCab-s,5
5812980395,KCab,KCab-m,6
5812980444,KCab,KCab-s,8
5812980438,KCab,KCab-m,6
5812980410,KCab,KCab-m,4
5812980428,KCab,KCab-s,6
5812980555,KCab,KCab-s,4
5812980404,KCab,KCab-s,7
5812980537,KCg,KCg-m,10
5812980425,KCab,KCab-s,6
5812980426,KCab,KCab-s,6
5812980561,KCab,KCab-m,5
5812980590,KCab,KCab-c,4
5812980597,KCab,KCab-c,3
5812980594,KCab,KCab-c,4
5812980593,KCab,KCab-m,5
5812980557,KCab,KCab-m,6
5812980579,KCg,KCg-m,10
5812980588,KCg,KCg-m,8
5812980569,KCab,KCab-c,6
5812980580,KCg,KCg-m,9
5812980787,KCab,KCab-m,7
5812980802,KCab,KCab-c,5
5812980638,KCg,KCg-m,9
5812980811,KCab,KCab-s,6
5812980803,KCab,KCab-c,2
5812980796,KCg,KCg-m,11
5812980799,KCab,KCab-c,3
5812980931,KCab,KCab-s,7
5812980806,KCab,KCab-m,6
5812980934,KCg,KCg-m,8
5812980892,KCab,KCab-m,5
5812980600,KCab,KCab-c,4
5812980944,KCab,KCab-s,6
5812980615,KCab,KCab-m,6
5812980599,KCab,KCab-m,6
5812980965,KCab,KCab-c,6
5812980624,KCab,KCab-m,5
5812980611,KCab,KCab-s,4
5812980618,KCab,KCab-s,4
5812980992,KCg,KCg-m,8
5812980940,KCab,KCab-p,1
5812981038,KCg,KCg-m,7
5812981042,KCab,KCab-m,5
5812981046,KCg,KCg-t,4
5812981068,KCa'b',KCa'b'-ap2,7
5812980947,KCab,KCab-m,7
5812980973,KCg,KCg-m,8
5812981039,KCab,KCab-m,4
5812981071,KCa'b',KCa'b'-m,4
5812981109,KCab,KCab-c,4
5812981136,KCab,KCab-s,5
5812981106,KCab,KCab-s,7
5812981127,KCab,KCab-m,5
5812981086,KCab,KCab-s,7
5812981072,KCa'b',KCa'b'-m,4
5812981104,KCab,KCab-m,6
5812981153,KCg,KCg-m,9
5812981164,KCa'b',KCa'b'-ap1,3
5812981148,KCg,KCg-m,9
5812981142,KCg,KCg-m,9
5812981141,KCg,KCg-m,9
5812981154,KCg,KCg-m,8
5812981270,KCa'b',KCa'b'-ap2,4
5812981290,KCa'b',KCa'b'-ap2,3
5812981308,KCa'b',KCa'b'-m,3
5812981279,KCa'b',KCa'b'-ap2,7
5812981318,KCa'b',KCa'b'-ap2,3
5812981227,KCg,KCg-m,9
5812981332,KCa'b',KCa'b'-ap1,3
5812981160,KCg,KCg-m,10
5812981274,KCa'b',KCa'b'-ap2,6
5812981322,KCa'b',KCa'b'-ap2,5
5812981277,KCa'b',KCa'b'-ap2,4
5812981275,KCa'b',KCa'b'-ap2,2
5812981339,KCa'b',KCa'b'-ap1,4
5812981320,KCa'b',KCa'b'-ap2,6
5812981327,KCa'b',KCa'b'-ap2,6
5812981333,KCa'b',KCa'b'-ap2,5
5812981340,KCa'b',KCa'b'-ap1,4
5812981348,KCa'b',KCa'b'-ap1,3
5812981361,KCa'b',KCa'b'-ap2,4
5812981341,KCa'b',KCa'b'-ap1,4
5812981373,KCa'b',KCa'b'-ap2,6
5812981390,KCab,KCab-m,6
5812981400,KCa'b',KCa'b'-m,5
5812981379,KCab,KCab-s,6
5812981553,KCa'b',KCa'b'-m,4
5812981564,KCa'b',KCa'b'-m,3
5812981399,KCa'b',KCa'b'-m,4
5812981563,KCa'b',KCa'b'-ap2,6
5812981432,KCg,KCg-m,10
5812981401,KCa'b',KCa'b'-m,7
5812981467,KCg,KCg-m,7
5812981570,KCa'b',KCa'b'-m,3
5812981569,KCa'b',KCa'b'-m,4
5812981586,KCa'b',KCa'b'-ap2,3
5812981581,KCa'b',KCa'b'-ap2,6
5812981590,KCa'b',KCa'b'-m,4
5812981602,KCa'b',KCa'b'-ap2,4
5812981618,KCab,KCab-s,5
5812981616,KCg,KCg-m,11
5812981578,KCa'b',KCa'b'-m,6
5812981441,KCg,KCg-m,8
5812981582,KCa'b',KCa'b'-ap2,5
5812981607,KCab,KCab-s,7
5812981619,KCab,KCab-m,5
5812981643,KCab,KCab-p,3
5812981654,KCab,KCab-c,5
5812981667,KCab,KCab-m,5
5812981669,KCab,KCab-m,3
5812981670,KCab,KCab-s,8
5812981671,KCab,KCab-m,8
5812981679,KCab,KCab-s,7
5812981689,KCa'b',KCa'b'-m,5
5812981673,KCab,KCab-s,7
5812981690,KCab,KCab-m,5
5812981680,KCab,KCab-p,1
5812981702,KCg,KCg-m,8
5812981676,KCab,KCab-s,7
5812981704,KCg,KCg-m,11
5812981853,KCab,KCab-m,6
5812981796,KCa'b',KCa'b'-m,6
5812981816,KCa'b',KCa'b'-m,5
5812981797,KCa'b',KCa'b'-m,5
5812981858,KCa'b',KCa'b'-ap1,5
5812981947,KC part due to gap,KC part due to gap,5
5812981924,KCg,KCg-m,9
5812981943,KCab,KCab-s,5
5812981932,KCg,KCg-m,10
5812981717,KCg,KCg-m,9
5812981706,KCg,KCg-m,11
5812981703,KCg,KCg-m,10
5812981800,KCa'b',KCa'b'-m,6
5812981944,KCab,KCab-s,5
5812981950,KCab,KCab-m,7
5812981962,KC part due to gap,KC part due to gap,5
5812980813,KCg,KCg-m,8
5812981951,KCg,KCg-m,9
5812981965,KCab,KCab-c,3
5812981960,KCa'b',KCa'b'-m,5
5812981961,KCa'b',KCa'b'-ap2,4
5812981978,KCa'b',KCa'b'-m,5
5812981970,KCab,KCab-c,2
5812981971,KCab,KCab-s,5
5812981989,KCg,KCg-t,7
5812981986,KCg,KCg-m,10
5812981990,KCg,KCg-m,8
5812982012,KCab,KCab-m,6
5812982000,KCg,KCg-m,9
5812982011,KCy(half),KCy(half),15
5812982087,KCa'b',KCa'b'-m,4
5812982088,KCa'b',KCa'b'-m,4
5812982145,KCa'b',KCa'b'-m,4
5812982149,KCa'b',KCa'b'-m,6
5812982177,KCab,KCab-m,5
5812982200,KC part due to gap,KC part due to gap,1
5812982204,KCab,KCab-c,5
5812982198,KC part due to gap,KC part due to gap,4
5812982017,KCg,KCg-m,9
5812982162,KCab,KCab-m,6
5812982154,KCg,KCg-m,9
5812982168,KCg,KCg-m,10
5812982086,KCa'b',KCa'b'-m,3
5812982192,KCab,KCab-m,5
5812982205,KCg,KCg-m,9
5812982211,KCab,KCab-m,4
5812982273,KCg,KCg-m,9
5812982216,KCg,KCg-m,11
5812982316,KCab,KCab-m,4
5812982220,KCg,KCg-m,8
5812982328,KCg,KCg-m,12
5812982329,KCa'b',KCa'b'-m,5
5812982350,KCa'b',KCa'b'-ap1,2
5812982372,KCab,KCab-m,8
5812982371,KCg,KCg-m,7
5812982252,KCg,KCg-m,6
5812982389,KCab,KCab-m,5
5812982374,KCab,KCab-s,6
5812982397,KCa'b',KCa'b'-m,4
5812982430,KC part due to gap,KC part due to gap,2
5812982388,KCab,KCab-m,8
5812982420,KCg,KCg-m,9
5812982422,KCg,KCg-m,10
5812982426,KCab,KCab-m,4
5812982390,KCab,KCab-m,7
5812982436,KCg,KCg-m,9
5812982403,KCg,KCg-m,8
5812982442,KCg,KCg-m,6
5812982470,KCab,KCab-m,6
5812982421,KCg,KCg-m,9
5812982466,KCab,KCab-s,5
5812982471,KCab,KCab-s,5
5812982437,KCg,KCg-m,9
5812982490,KCab,KCab-s,5
5812982514,KCab,KCab-s,4
5812982492,KCg,KCg-m,9
5812982520,KCab,KCab-c,6
5812982521,KCab,KCab-c,5
5812982506,KCg,KCg-m,8
5812982505,KCg,KCg-m,8
5812982529,KCg,KCg-m,9
5812982532,KCg,KCg-m,8
5812982429,KCa'b',KCa'b'-m,7
5812982530,KCg,KCg-m,9
5812982556,KCg,KCg-d,4
5812982547,KCg,KCg-t,5
5812982579,KCa'b',KCa'b'-ap1,4
5812982562,KCg,KCg-m,9
5812982610,KCg,KCg-m,10
5812982577,KCg,KCg-m,9
5812982578,KCg,KCg-m,8
5812982620,KCg,KCg-m,9
5812982706,KCa'b',KCa'b'-m,5
5812982594,KCg,KCg-m,8
5812982694,KCa'b',KCa'b'-m,3
5812982692,KCa'b',KCa'b'-m,4
5812982766,KCg,KCg-m,11
5812982725,KCa'b',KCa'b'-m,4
5812982602,KCg,KCg-m,9
5812982589,KCg,KCg-m,8
5812982761,KCab,KCab-m,7
5812982795,KC part due to gap,KC part due to gap,4
5812982802,KCab,KCab-s,7
5812982825,KCg,KCg-m,10
5812982826,KCg,KCg-d,2
5812982823,KCa'b',KCa'b'-ap1,3
5812982832,KCg,KCg-m,8
5812982782,KCab,KCab-p,2
5812982837,KCg,KCg-m,11
5812982871,KCg,KCg-m,9
5812982760,KCab,KCab-c,5
5812982872,KCg,KCg-m,8
5812982803,KCg,KCg-m,5
5812982874,KCg,KCg-t,7
5812982875,KCg,KCg-m,9
5812982876,KCg,KCg-m,8
5812982925,KCa'b',KCa'b'-ap2,5
5812983028,KCab,KCab-m,5
5812983012,KCab,KCab-s,3
5812983042,KCg,KCg-m,8
5812983003,KCg,KCg-m,7
5812983107,KCab,KCab-m,4
5812983106,KCab,KCab-m,4
5812983101,KCg,KCg-m,8
5812983023,KCab,KCab-m,6
5812983009,KCg,KCg-m,8
5812983133,KCab,KCab-c,5
5812983131,KCab,KCab-m,5
5812983114,KCab,KCab-s,6
5812983038,KCab,KCab-m,5
5812983043,KCg,KCg-m,7
5812983112,KCa'b',KCa'b'-m,4
5812983166,KCab,KCab-c,6
5812983147,KCg,KCg-m,11
5812983192,KCg,KCg-m,9
5812983174,KCa'b',KCa'b'-m,4
5812982999,KCg,KCg-m,10
5812983152,KCg,KCg-m,10
5812983200,KCg,KCg-m,9
5812983206,KCab,KCab-m,4
5812983272,KCab,KCab-m,6
5812983302,KCab,KCab-c,6
5812983309,KCab,KCab-c,4
5812983268,KCab,KCab-s,5
5812983213,KCab,KCab-s,6
5812983319,KCab,KCab-c,3
5812983303,KCab,KCab-s,4
5812983323,KCg,KCg-m,6
5812983321,KCg,KCg-m,7
5812983328,KCab,KCab-c,6
5812983330,KCg,KCg-m,7
5812983310,KCg,KCg-m,10
5812983337,KCg,KCg-m,5
5812983429,KC part due to gap,KC part due to gap,2
5812983322,KCg,KCg-m,9
5812983346,KCab,KCab-m,5
5812983345,KCab,KCab-m,5
5812983427,KCab,KCab-c,4
5812983423,KCab,KCab-m,6
5812983454,KCab,KCab-s,4
5812983455,KCab,KCab-m,7
5812983451,KCa'b',KCa'b'-ap2,3
5812983575,KCab,KCab-c,3
5812983576,KCab,KCab-c,4
5812983569,KCa'b',KCa'b'-ap2,2
5812983544,KCa'b',KCa'b'-ap2,5
5812983571,KCa'b',KCa'b'-ap1,3
5812983578,KCab,KCab-c,4
5812983579,KCab,KCab-c,4
5812983608,KCab,KCab-c,6
5812983646,KCa'b',KCa'b'-ap1,3
5812983745,KCab,KCab-c,2
5812983673,KCg,KCg-m,9
5812983645,KCa'b',KCa'b'-ap1,2
5812983861,KCab,KCab-m,6
5812983658,KCg,KCg-m,8
5812983657,KCg,KCg-m,7
5812983851,KCab,KCab-m,6
5812983866,KCa'b',KCa'b'-m,3
5812983869,KCa'b',KCa'b'-ap2,5
5812983898,KCa'b',KCa'b'-ap2,6
5812983871,KCa'b',KCa'b'-ap2,3
5812983899,KCa'b',KCa'b'-ap2,5
5812987762,KCg,KCg-m,9
5812984045,KCa'b',KCa'b'-ap2,4
5813011555,KCab,KCab-m,5
5812989173,KCg,KCg-m,10
5813019609,KCab,KCab-s,5
5813019774,KCab,KCab-c,7
5813010617,KCab,KCab-p,1
5813019772,KCab,KCab-c,6
5813019917,KCg,KCg-m,8
5813019982,KCg,KCg-m,8
5813019779,KCg,KCg-m,11
5813019770,KCab,KCab-c,5
5813019763,KCab,KCab-s,7
5813019801,KCg,KCg-m,8
5813020041,KCa'b',KCa'b'-ap1,4
5812983903,KCa'b',KCa'b'-ap1,4
5813020057,KCa'b',KCa'b'-ap2,6
5813020052,KCa'b',KCa'b'-ap2,2
5813020047,KCa'b',KCa'b'-ap2,7
5813020046,KCa'b',KCa'b'-ap2,4
5813020061,KCa'b',KCa'b'-ap1,4
5813021183,KC part due to gap,KC part due to gap,4
5813021273,KCg,KCg-m,10
5813021303,KCab,KCab-s,7
5813021292,KCab,KCab-c,5
5813021263,KCab,KCab-s,6
5813021275,KCg,KCg-m,9
5813021301,KCab,KCab-s,7
5813021311,KCab,KCab-m,7
5813021277,KCab,KCab-m,6
5813021296,KCg,KCg-m,9
5813021289,KCg,KCg-m,10
5813021023,KCab,KCab-c,6
5813021312,KCab,KCab-m,3
5813021016,KCab,KCab-c,5
5813021294,KCg,KCg-m,10
5813021313,KCab,KCab-m,6
5813021314,KCab,KCab-m,6
5813021135,KCab,KCab-c,4
5813020089,KCg,KCg-m,9
5813020830,KCab,KCab-m,5
5813021017,KCab,KCab-c,5
5813021316,KCab,KCab-c,8
5813020132,KCg,KCg-m,9
5813020271,KCa'b',KCa'b'-ap2,4
5813020274,KCab,KCab-m,5
5813021251,KCab,KCab-s,7
5813021174,KCa'b',KCa'b'-m,4
5813021315,KCab,KCab-m,3
5813021019,KCab,KCab-m,5
5813020831,KCab,KCab-s,6
5813021319,KCab,KCab-m,8
5813021304,KCab,KCab-s,7
5813021341,KCg,KCg-m,7
5813021332,KCg,KCg-m,11
5813021379,KCg,KCg-m,9
5813021326,KCab,KCab-m,8
5813021397,KCab,KCab-c,7
5813021386,KCab,KCab-s,5
5813021399,KCab,KCab-s,5
5813021411,KCab,KCab-c,5
5813021417,KC part due to gap,KC part due to gap,5
5813021380,KCg,KCg-m,10
5813021382,KCg,KCg-m,11
5813021415,KCg,KCg-m,10
5813021404,KCab,KCab-m,6
5813021400,KCab,KCab-m,5
5813021401,KCab,KCab-s,7
5813021363,KCg,KCg-m,10
5813021446,KCab,KCab-c,2
5813021441,KCab,KCab-m,6
5813021449,KCab,KCab-m,5
5813021463,KCab,KCab-m,5
5813021474,KC part due to gap,KC part due to gap,5
5813021447,KCab,KCab-c,6
