datefly,odor_pair_str,correlation,odor_pair
2022-10-10/2,"1-5ol, IaA",-0.06757885321854529,"1-5ol, IaA"
2022-10-10/2,"1-5ol, Lin",-0.025076532165264842,"1-5ol, Lin"
2022-10-10/2,"1-5ol, aa",-0.055966789933784566,"1-5ol, aa"
2022-10-10/2,"1-5ol, benz",0.21058325402933198,"1-5ol, benz"
2022-10-10/2,"1-5ol, eb",0.010907934715458811,"1-5ol, eb"
2022-10-10/2,"1-5ol, ep",0.019837260156809977,"1-5ol, ep"
2022-10-10/2,"1-5ol, ms",-0.039270337437507186,"1-5ol, ms"
2022-10-10/2,"1-5ol, pa",-0.035997776938216486,"1-5ol, pa"
2022-10-10/2,"1-5ol, t2h",0.27181582958153494,"1-5ol, t2h"
2022-10-10/2,"1-5ol, va",-0.05093811600562481,"1-5ol, va"
2022-10-10/2,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-10/2,"1-6ol, 1-8ol",0.4920789334297142,"1-6ol, 1-8ol"
2022-10-10/2,"1-6ol, 2-but",-0.03161369907648881,"1-6ol, 2-but"
2022-10-10/2,"1-6ol, 2h",0.14459049558254466,"1-6ol, 2h"
2022-10-10/2,"1-6ol, 6al",0.36004045799364914,"1-6ol, 6al"
2022-10-10/2,"1-6ol, B-cit",0.12408495519301976,"1-6ol, B-cit"
2022-10-10/2,"1-6ol, IaA",-0.03721450815825755,"1-6ol, IaA"
2022-10-10/2,"1-6ol, Lin",0.004226117775180449,"1-6ol, Lin"
2022-10-10/2,"1-6ol, aa",-0.06125103560363576,"1-6ol, aa"
2022-10-10/2,"1-6ol, benz",0.14111141964262353,"1-6ol, benz"
2022-10-10/2,"1-6ol, eb",-0.04561722327774831,"1-6ol, eb"
2022-10-10/2,"1-6ol, ep",-0.05124799835871885,"1-6ol, ep"
2022-10-10/2,"1-6ol, ms",-0.040684371258260965,"1-6ol, ms"
2022-10-10/2,"1-6ol, pa",0.027636275235012442,"1-6ol, pa"
2022-10-10/2,"1-6ol, t2h",0.2807869539517984,"1-6ol, t2h"
2022-10-10/2,"1-6ol, va",-0.060903294885052084,"1-6ol, va"
2022-10-10/2,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-10-10/2,"1-8ol, 2-but",0.10755023801472952,"1-8ol, 2-but"
2022-10-10/2,"1-8ol, 2h",0.010065682060831582,"1-8ol, 2h"
2022-10-10/2,"1-8ol, 6al",0.13933362545337746,"1-8ol, 6al"
2022-10-10/2,"1-8ol, B-cit",0.4234623489805611,"1-8ol, B-cit"
2022-10-10/2,"1-8ol, IaA",-0.04233019042621211,"1-8ol, IaA"
2022-10-10/2,"1-8ol, Lin",0.1956399932517755,"1-8ol, Lin"
2022-10-10/2,"1-8ol, aa",-0.013987467102666296,"1-8ol, aa"
2022-10-10/2,"1-8ol, benz",0.04646056270233678,"1-8ol, benz"
2022-10-10/2,"1-8ol, eb",0.013931161917262402,"1-8ol, eb"
2022-10-10/2,"1-8ol, ep",0.04697462895850202,"1-8ol, ep"
2022-10-10/2,"1-8ol, ms",0.045786507415165545,"1-8ol, ms"
2022-10-10/2,"1-8ol, pa",-0.009625335999648321,"1-8ol, pa"
2022-10-10/2,"1-8ol, t2h",0.20875205623561588,"1-8ol, t2h"
2022-10-10/2,"1-8ol, va",0.007699675603942802,"1-8ol, va"
2022-10-10/2,"2-but, 2-but",1.0,"2-but, 2-but"
2022-10-10/2,"2-but, 2h",-0.02963783269717557,"2-but, 2h"
2022-10-10/2,"2-but, 6al",0.09064878653102937,"2-but, 6al"
2022-10-10/2,"2-but, B-cit",0.1579930504585565,"2-but, B-cit"
2022-10-10/2,"2-but, IaA",-0.10923138979929892,"2-but, IaA"
2022-10-10/2,"2-but, Lin",0.11342027422364198,"2-but, Lin"
2022-10-10/2,"2-but, aa",0.012196988176257362,"2-but, aa"
2022-10-10/2,"2-but, benz",-0.04635589150605224,"2-but, benz"
2022-10-10/2,"2-but, eb",0.14423524121661924,"2-but, eb"
2022-10-10/2,"2-but, ep",0.4905394277037397,"2-but, ep"
2022-10-10/2,"2-but, ms",-0.010157689996623809,"2-but, ms"
2022-10-10/2,"2-but, pa",-0.11651153454455909,"2-but, pa"
2022-10-10/2,"2-but, t2h",0.0015448561116512272,"2-but, t2h"
2022-10-10/2,"2-but, va",0.10319714945798109,"2-but, va"
2022-10-10/2,"2h, 2h",1.0,"2h, 2h"
2022-10-10/2,"2h, 6al",0.16169605426491962,"2h, 6al"
2022-10-10/2,"2h, B-cit",-0.01744381747165824,"2h, B-cit"
2022-10-10/2,"2h, IaA",0.30873799335532737,"2h, IaA"
2022-10-10/2,"2h, Lin",0.21135773928047685,"2h, Lin"
2022-10-10/2,"2h, aa",0.1147007256150201,"2h, aa"
2022-10-10/2,"2h, benz",0.12194897907521729,"2h, benz"
2022-10-10/2,"2h, eb",0.029344329670167646,"2h, eb"
2022-10-10/2,"2h, ep",-0.06903790007800881,"2h, ep"
2022-10-10/2,"2h, ms",-0.013030010078032062,"2h, ms"
2022-10-10/2,"2h, pa",0.4910413023264295,"2h, pa"
2022-10-10/2,"2h, t2h",0.12358729653600964,"2h, t2h"
2022-10-10/2,"2h, va",0.10249506399155739,"2h, va"
2022-10-10/2,"6al, 6al",1.0,"6al, 6al"
2022-10-10/2,"6al, B-cit",0.06427440164173004,"6al, B-cit"
2022-10-10/2,"6al, IaA",-0.08738058232387691,"6al, IaA"
2022-10-10/2,"6al, Lin",-0.02372672355000005,"6al, Lin"
2022-10-10/2,"6al, aa",0.12548205193828232,"6al, aa"
2022-10-10/2,"6al, benz",0.25147925703748,"6al, benz"
2022-10-10/2,"6al, eb",0.022840466798703773,"6al, eb"
2022-10-10/2,"6al, ep",-0.03465171098373521,"6al, ep"
2022-10-10/2,"6al, ms",-0.05449596888269315,"6al, ms"
2022-10-10/2,"6al, pa",-0.048064049472242854,"6al, pa"
2022-10-10/2,"6al, t2h",0.521443313226365,"6al, t2h"
2022-10-10/2,"6al, va",0.1829717023854498,"6al, va"
2022-10-10/2,"B-cit, B-cit",1.0,"B-cit, B-cit"
2022-10-10/2,"B-cit, IaA",0.01245570039945243,"B-cit, IaA"
2022-10-10/2,"B-cit, Lin",0.33072026562872325,"B-cit, Lin"
2022-10-10/2,"B-cit, aa",0.17674618634999706,"B-cit, aa"
2022-10-10/2,"B-cit, benz",0.01871785843251239,"B-cit, benz"
2022-10-10/2,"B-cit, eb",0.046882554816782385,"B-cit, eb"
2022-10-10/2,"B-cit, ep",0.1092253140734929,"B-cit, ep"
2022-10-10/2,"B-cit, ms",0.15317847689505004,"B-cit, ms"
2022-10-10/2,"B-cit, pa",-0.031672145210983604,"B-cit, pa"
2022-10-10/2,"B-cit, t2h",0.05723963153770917,"B-cit, t2h"
2022-10-10/2,"B-cit, va",0.08606212691707116,"B-cit, va"
2022-10-10/2,"IaA, IaA",1.0,"IaA, IaA"
2022-10-10/2,"IaA, Lin",0.14660927716493077,"IaA, Lin"
2022-10-10/2,"IaA, aa",-0.09393455306120924,"IaA, aa"
2022-10-10/2,"IaA, benz",0.015829898852245616,"IaA, benz"
2022-10-10/2,"IaA, eb",0.06929352841242398,"IaA, eb"
2022-10-10/2,"IaA, ep",0.001441463848024016,"IaA, ep"
2022-10-10/2,"IaA, ms",0.014166049629849242,"IaA, ms"
2022-10-10/2,"IaA, pa",0.5954183857665454,"IaA, pa"
2022-10-10/2,"IaA, t2h",-0.10847838581421887,"IaA, t2h"
2022-10-10/2,"IaA, va",-0.0888521989377915,"IaA, va"
2022-10-10/2,"Lin, Lin",1.0,"Lin, Lin"
2022-10-10/2,"Lin, aa",0.1260340736504295,"Lin, aa"
2022-10-10/2,"Lin, benz",0.03855470816319695,"Lin, benz"
2022-10-10/2,"Lin, eb",-0.006420873423854223,"Lin, eb"
2022-10-10/2,"Lin, ep",-0.00128060302384303,"Lin, ep"
2022-10-10/2,"Lin, ms",0.10723176961194414,"Lin, ms"
2022-10-10/2,"Lin, pa",0.02331956713638017,"Lin, pa"
2022-10-10/2,"Lin, t2h",0.01987218284397485,"Lin, t2h"
2022-10-10/2,"Lin, va",0.06094467935020276,"Lin, va"
2022-10-10/2,"aa, aa",1.0,"aa, aa"
2022-10-10/2,"aa, benz",0.011377388130632382,"aa, benz"
2022-10-10/2,"aa, eb",-0.11023491673863961,"aa, eb"
2022-10-10/2,"aa, ep",-0.13554882266167367,"aa, ep"
2022-10-10/2,"aa, ms",0.03195313833158442,"aa, ms"
2022-10-10/2,"aa, pa",-0.09647746511323518,"aa, pa"
2022-10-10/2,"aa, t2h",0.03443515994957724,"aa, t2h"
2022-10-10/2,"aa, va",0.110837091858204,"aa, va"
2022-10-10/2,"benz, benz",1.0,"benz, benz"
2022-10-10/2,"benz, eb",-0.007705616257914993,"benz, eb"
2022-10-10/2,"benz, ep",-0.0765448657950365,"benz, ep"
2022-10-10/2,"benz, ms",0.32537719141032473,"benz, ms"
2022-10-10/2,"benz, pa",0.009866486714413814,"benz, pa"
2022-10-10/2,"benz, t2h",0.1840247533107392,"benz, t2h"
2022-10-10/2,"benz, va",0.06310162157299581,"benz, va"
2022-10-10/2,"eb, eb",1.0,"eb, eb"
2022-10-10/2,"eb, ep",0.6197174727216438,"eb, ep"
2022-10-10/2,"eb, ms",-0.030169930072797113,"eb, ms"
2022-10-10/2,"eb, pa",0.02592183382490343,"eb, pa"
2022-10-10/2,"eb, t2h",-0.04065939582931999,"eb, t2h"
2022-10-10/2,"eb, va",0.12545935536260022,"eb, va"
2022-10-10/2,"ep, ep",1.0,"ep, ep"
2022-10-10/2,"ep, ms",-0.1064474337626724,"ep, ms"
2022-10-10/2,"ep, pa",-0.05853916108412771,"ep, pa"
2022-10-10/2,"ep, t2h",-0.10917252684983403,"ep, t2h"
2022-10-10/2,"ep, va",0.019730693078493178,"ep, va"
2022-10-10/2,"ms, ms",1.0,"ms, ms"
2022-10-10/2,"ms, pa",-0.060635620888739306,"ms, pa"
2022-10-10/2,"ms, t2h",-0.07230126129838976,"ms, t2h"
2022-10-10/2,"ms, va",0.06640885154831722,"ms, va"
2022-10-10/2,"pa, pa",1.0,"pa, pa"
2022-10-10/2,"pa, t2h",0.030315703151912454,"pa, t2h"
2022-10-10/2,"pa, va",-0.01587353493022592,"pa, va"
2022-10-10/2,"t2h, t2h",1.0,"t2h, t2h"
2022-10-10/2,"t2h, va",0.2892081939111496,"t2h, va"
2022-10-10/2,"va, va",1.0,"va, va"
2022-10-11/1,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-10-11/1,"1-5ol, 1-6ol",0.6032010990185888,"1-5ol, 1-6ol"
2022-10-11/1,"1-5ol, 1-8ol",0.390941827356051,"1-5ol, 1-8ol"
2022-10-11/1,"1-5ol, 2-but",0.11972478564382927,"1-5ol, 2-but"
2022-10-11/1,"1-5ol, 2h",0.021073950993094392,"1-5ol, 2h"
2022-10-11/1,"1-5ol, 6al",0.4125000410235783,"1-5ol, 6al"
2022-10-11/1,"1-5ol, B-cit",0.05898932074297458,"1-5ol, B-cit"
2022-10-11/1,"1-5ol, IaA",0.03804526763595395,"1-5ol, IaA"
2022-10-11/1,"1-5ol, Lin",-0.10658414092923407,"1-5ol, Lin"
2022-10-11/1,"1-5ol, aa",-0.1397373746028976,"1-5ol, aa"
2022-10-11/1,"1-5ol, benz",0.15458540875422377,"1-5ol, benz"
2022-10-11/1,"1-5ol, eb",0.2806147571838322,"1-5ol, eb"
2022-10-11/1,"1-5ol, ep",0.21997747148539615,"1-5ol, ep"
2022-10-11/1,"1-5ol, ms",-0.023894296152633387,"1-5ol, ms"
2022-10-11/1,"1-5ol, pa",0.10211859128652301,"1-5ol, pa"
2022-10-11/1,"1-5ol, t2h",0.3548727183291187,"1-5ol, t2h"
2022-10-11/1,"1-5ol, va",-0.1198079657750819,"1-5ol, va"
2022-10-11/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-11/1,"1-6ol, 1-8ol",0.46387953059383746,"1-6ol, 1-8ol"
2022-10-11/1,"1-6ol, 2-but",0.07412640129823356,"1-6ol, 2-but"
2022-10-11/1,"1-6ol, 2h",0.14279427804691924,"1-6ol, 2h"
2022-10-11/1,"1-6ol, 6al",0.2992462867058556,"1-6ol, 6al"
2022-10-11/1,"1-6ol, B-cit",0.15741120674835862,"1-6ol, B-cit"
2022-10-11/1,"1-6ol, IaA",0.0019026655544388538,"1-6ol, IaA"
2022-10-11/1,"1-6ol, Lin",0.1089967527566561,"1-6ol, Lin"
2022-10-11/1,"1-6ol, aa",-0.20050521105506047,"1-6ol, aa"
2022-10-11/1,"1-6ol, benz",0.13259091280460178,"1-6ol, benz"
2022-10-11/1,"1-6ol, eb",0.12138991349110917,"1-6ol, eb"
2022-10-11/1,"1-6ol, ep",0.15966297351815728,"1-6ol, ep"
2022-10-11/1,"1-6ol, ms",-0.09086185143793002,"1-6ol, ms"
2022-10-11/1,"1-6ol, pa",0.19397289728419076,"1-6ol, pa"
2022-10-11/1,"1-6ol, t2h",0.21422270898937934,"1-6ol, t2h"
2022-10-11/1,"1-6ol, va",-0.1298818478794983,"1-6ol, va"
2022-10-11/1,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-10-11/1,"1-8ol, 2-but",0.08881639400512442,"1-8ol, 2-but"
2022-10-11/1,"1-8ol, 2h",-0.02244910086179619,"1-8ol, 2h"
2022-10-11/1,"1-8ol, 6al",0.293100397102244,"1-8ol, 6al"
2022-10-11/1,"1-8ol, B-cit",0.5114357209661256,"1-8ol, B-cit"
2022-10-11/1,"1-8ol, IaA",-0.096450803452798,"1-8ol, IaA"
2022-10-11/1,"1-8ol, Lin",0.23946986960428973,"1-8ol, Lin"
2022-10-11/1,"1-8ol, aa",0.02450359242115241,"1-8ol, aa"
2022-10-11/1,"1-8ol, benz",-0.018011147127463767,"1-8ol, benz"
2022-10-11/1,"1-8ol, eb",0.11045638687482451,"1-8ol, eb"
2022-10-11/1,"1-8ol, ep",0.10685973184935205,"1-8ol, ep"
2022-10-11/1,"1-8ol, ms",0.0003331708612431816,"1-8ol, ms"
2022-10-11/1,"1-8ol, pa",-0.008093889005106103,"1-8ol, pa"
2022-10-11/1,"1-8ol, t2h",0.17433750078861532,"1-8ol, t2h"
2022-10-11/1,"1-8ol, va",-0.02991634112283581,"1-8ol, va"
2022-10-11/1,"2-but, 2-but",1.0,"2-but, 2-but"
2022-10-11/1,"2-but, 2h",0.04874487425809304,"2-but, 2h"
2022-10-11/1,"2-but, 6al",-0.036800547907374304,"2-but, 6al"
2022-10-11/1,"2-but, B-cit",0.05966922630276439,"2-but, B-cit"
2022-10-11/1,"2-but, IaA",0.025903411802001175,"2-but, IaA"
2022-10-11/1,"2-but, Lin",-0.1091487918266103,"2-but, Lin"
2022-10-11/1,"2-but, aa",0.06659054775714279,"2-but, aa"
2022-10-11/1,"2-but, benz",-0.11378372479286969,"2-but, benz"
2022-10-11/1,"2-but, eb",0.44657492250076347,"2-but, eb"
2022-10-11/1,"2-but, ep",0.6556836447547226,"2-but, ep"
2022-10-11/1,"2-but, ms",0.15758995628433892,"2-but, ms"
2022-10-11/1,"2-but, pa",-0.08872829129085935,"2-but, pa"
2022-10-11/1,"2-but, t2h",-0.11112387574938487,"2-but, t2h"
2022-10-11/1,"2-but, va",-0.032129508800210704,"2-but, va"
2022-10-11/1,"2h, 2h",1.0,"2h, 2h"
2022-10-11/1,"2h, 6al",0.03744771696762761,"2h, 6al"
2022-10-11/1,"2h, B-cit",0.0620724146303504,"2h, B-cit"
2022-10-11/1,"2h, IaA",0.5848768375192016,"2h, IaA"
2022-10-11/1,"2h, Lin",0.20189107872786027,"2h, Lin"
2022-10-11/1,"2h, aa",0.06735839083961337,"2h, aa"
2022-10-11/1,"2h, benz",-0.019437982425766442,"2h, benz"
2022-10-11/1,"2h, eb",0.18930774317753551,"2h, eb"
2022-10-11/1,"2h, ep",0.07421322125564844,"2h, ep"
2022-10-11/1,"2h, ms",-0.07404376562920367,"2h, ms"
2022-10-11/1,"2h, pa",0.6128984237571005,"2h, pa"
2022-10-11/1,"2h, t2h",-0.05072638213142433,"2h, t2h"
2022-10-11/1,"2h, va",0.05111690374637279,"2h, va"
2022-10-11/1,"6al, 6al",1.0,"6al, 6al"
2022-10-11/1,"6al, B-cit",0.18795635848637238,"6al, B-cit"
2022-10-11/1,"6al, IaA",-0.09122123543678451,"6al, IaA"
2022-10-11/1,"6al, Lin",-0.07276061867544037,"6al, Lin"
2022-10-11/1,"6al, aa",0.15286162607112863,"6al, aa"
2022-10-11/1,"6al, benz",0.12009562315128719,"6al, benz"
2022-10-11/1,"6al, eb",-0.03168298955373894,"6al, eb"
2022-10-11/1,"6al, ep",-0.07084372727393151,"6al, ep"
2022-10-11/1,"6al, ms",-0.13441239878019817,"6al, ms"
2022-10-11/1,"6al, pa",-0.04209343587392822,"6al, pa"
2022-10-11/1,"6al, t2h",0.648155406600792,"6al, t2h"
2022-10-11/1,"6al, va",0.16455985507616178,"6al, va"
2022-10-11/1,"B-cit, B-cit",1.0,"B-cit, B-cit"
2022-10-11/1,"B-cit, IaA",-0.049610710244698764,"B-cit, IaA"
2022-10-11/1,"B-cit, Lin",0.26801137289446053,"B-cit, Lin"
2022-10-11/1,"B-cit, aa",0.2699462516512938,"B-cit, aa"
2022-10-11/1,"B-cit, benz",-0.06785421094155031,"B-cit, benz"
2022-10-11/1,"B-cit, eb",0.05739966585888978,"B-cit, eb"
2022-10-11/1,"B-cit, ep",0.04292071183666357,"B-cit, ep"
2022-10-11/1,"B-cit, ms",0.023047984178685255,"B-cit, ms"
2022-10-11/1,"B-cit, pa",-0.03839487096556149,"B-cit, pa"
2022-10-11/1,"B-cit, t2h",0.004202197753660375,"B-cit, t2h"
2022-10-11/1,"B-cit, va",0.05182832909866897,"B-cit, va"
2022-10-11/1,"IaA, IaA",1.0,"IaA, IaA"
2022-10-11/1,"IaA, Lin",0.04306332707566518,"IaA, Lin"
2022-10-11/1,"IaA, aa",-0.10807931245554436,"IaA, aa"
2022-10-11/1,"IaA, benz",-0.08759060170839472,"IaA, benz"
2022-10-11/1,"IaA, eb",0.336183015479129,"IaA, eb"
2022-10-11/1,"IaA, ep",0.1821754774140234,"IaA, ep"
2022-10-11/1,"IaA, ms",-0.0460072087190917,"IaA, ms"
2022-10-11/1,"IaA, pa",0.7504488335503187,"IaA, pa"
2022-10-11/1,"IaA, t2h",-0.1841856010197429,"IaA, t2h"
2022-10-11/1,"IaA, va",-0.12201852677621439,"IaA, va"
2022-10-11/1,"Lin, Lin",1.0,"Lin, Lin"
2022-10-11/1,"Lin, aa",0.05441251616425935,"Lin, aa"
2022-10-11/1,"Lin, benz",0.016371459766206353,"Lin, benz"
2022-10-11/1,"Lin, eb",-0.0511517999312443,"Lin, eb"
2022-10-11/1,"Lin, ep",-0.13477395438756767,"Lin, ep"
2022-10-11/1,"Lin, ms",-0.04165975540690514,"Lin, ms"
2022-10-11/1,"Lin, pa",0.09687579885634723,"Lin, pa"
2022-10-11/1,"Lin, t2h",-0.031296353736254945,"Lin, t2h"
2022-10-11/1,"Lin, va",0.03541697944965816,"Lin, va"
2022-10-11/1,"aa, aa",1.0,"aa, aa"
2022-10-11/1,"aa, benz",-0.08604306612738966,"aa, benz"
2022-10-11/1,"aa, eb",-0.045774378325225795,"aa, eb"
2022-10-11/1,"aa, ep",-0.07281967135594436,"aa, ep"
2022-10-11/1,"aa, ms",-0.030142491100702884,"aa, ms"
2022-10-11/1,"aa, pa",-0.16312531431361288,"aa, pa"
2022-10-11/1,"aa, t2h",-0.07799894852353884,"aa, t2h"
2022-10-11/1,"aa, va",0.1562868163487363,"aa, va"
2022-10-11/1,"benz, benz",1.0,"benz, benz"
2022-10-11/1,"benz, eb",-0.06478177364472049,"benz, eb"
2022-10-11/1,"benz, ep",-0.05558745281722577,"benz, ep"
2022-10-11/1,"benz, ms",0.13426924804962415,"benz, ms"
2022-10-11/1,"benz, pa",-0.07778977699068457,"benz, pa"
2022-10-11/1,"benz, t2h",0.27595712491494906,"benz, t2h"
2022-10-11/1,"benz, va",-0.011388835127976504,"benz, va"
2022-10-11/1,"eb, eb",1.0,"eb, eb"
2022-10-11/1,"eb, ep",0.7477037507268716,"eb, ep"
2022-10-11/1,"eb, ms",0.1491153969500536,"eb, ms"
2022-10-11/1,"eb, pa",0.21429527051288955,"eb, pa"
2022-10-11/1,"eb, t2h",-0.06625336221921829,"eb, t2h"
2022-10-11/1,"eb, va",-0.03666471578938846,"eb, va"
2022-10-11/1,"ep, ep",1.0,"ep, ep"
2022-10-11/1,"ep, ms",0.1454309506031729,"ep, ms"
2022-10-11/1,"ep, pa",0.08473603567101085,"ep, pa"
2022-10-11/1,"ep, t2h",-0.11373068071477044,"ep, t2h"
2022-10-11/1,"ep, va",-0.07180122441676451,"ep, va"
2022-10-11/1,"ms, ms",1.0,"ms, ms"
2022-10-11/1,"ms, pa",-0.10683815961120358,"ms, pa"
2022-10-11/1,"ms, t2h",-0.08257298817029857,"ms, t2h"
2022-10-11/1,"ms, va",-0.049008965997753284,"ms, va"
2022-10-11/1,"pa, pa",1.0,"pa, pa"
2022-10-11/1,"pa, t2h",-0.10945112951554536,"pa, t2h"
2022-10-11/1,"pa, va",-0.1030074558158327,"pa, va"
2022-10-11/1,"t2h, t2h",1.0,"t2h, t2h"
2022-10-11/1,"t2h, va",0.24728219406896357,"t2h, va"
2022-10-11/1,"va, va",1.0,"va, va"
2022-11-10/1,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-11-10/1,"1-5ol, 1-6ol",0.713722427234833,"1-5ol, 1-6ol"
2022-11-10/1,"1-5ol, 1-8ol",0.49487543038875104,"1-5ol, 1-8ol"
2022-11-10/1,"1-5ol, 2-but",0.004269364077988835,"1-5ol, 2-but"
2022-11-10/1,"1-5ol, 2h",-0.016845609063571132,"1-5ol, 2h"
2022-11-10/1,"1-5ol, 6al",0.43489931088145073,"1-5ol, 6al"
2022-11-10/1,"1-5ol, B-cit",-0.0457711315658611,"1-5ol, B-cit"
2022-11-10/1,"1-5ol, IaA",-0.05220190519484458,"1-5ol, IaA"
2022-11-10/1,"1-5ol, Lin",-0.03116866331491419,"1-5ol, Lin"
2022-11-10/1,"1-5ol, aa",-0.14525291579683763,"1-5ol, aa"
2022-11-10/1,"1-5ol, benz",0.14473869784929816,"1-5ol, benz"
2022-11-10/1,"1-5ol, eb",0.059229105365991574,"1-5ol, eb"
2022-11-10/1,"1-5ol, ep",0.0982831874134994,"1-5ol, ep"
2022-11-10/1,"1-5ol, ms",-0.018260677389327018,"1-5ol, ms"
2022-11-10/1,"1-5ol, pa",0.07646492651750836,"1-5ol, pa"
2022-11-10/1,"1-5ol, t2h",0.37641794598891276,"1-5ol, t2h"
2022-11-10/1,"1-5ol, va",-0.12004053487683297,"1-5ol, va"
2022-11-10/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-11-10/1,"1-6ol, 1-8ol",0.5763623581368578,"1-6ol, 1-8ol"
2022-11-10/1,"1-6ol, 2-but",-0.07050536708876498,"1-6ol, 2-but"
2022-11-10/1,"1-6ol, 2h",0.06301491290744443,"1-6ol, 2h"
2022-11-10/1,"1-6ol, 6al",0.3711596248980401,"1-6ol, 6al"
2022-11-10/1,"1-6ol, B-cit",0.02625540038985863,"1-6ol, B-cit"
2022-11-10/1,"1-6ol, IaA",-0.0703091144063448,"1-6ol, IaA"
2022-11-10/1,"1-6ol, Lin",0.03519278469646003,"1-6ol, Lin"
2022-11-10/1,"1-6ol, aa",-0.11224460935781289,"1-6ol, aa"
2022-11-10/1,"1-6ol, benz",0.044992948707509806,"1-6ol, benz"
2022-11-10/1,"1-6ol, eb",0.012583310912764434,"1-6ol, eb"
2022-11-10/1,"1-6ol, ep",0.016856585749433606,"1-6ol, ep"
2022-11-10/1,"1-6ol, ms",-0.010892858904286928,"1-6ol, ms"
2022-11-10/1,"1-6ol, pa",0.16085699436115353,"1-6ol, pa"
2022-11-10/1,"1-6ol, t2h",0.33930124639222425,"1-6ol, t2h"
2022-11-10/1,"1-6ol, va",-0.0897816695416156,"1-6ol, va"
2022-11-10/1,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-11-10/1,"1-8ol, 2-but",0.053183139562028026,"1-8ol, 2-but"
2022-11-10/1,"1-8ol, 2h",0.05301869346884236,"1-8ol, 2h"
2022-11-10/1,"1-8ol, 6al",0.3228294059681882,"1-8ol, 6al"
2022-11-10/1,"1-8ol, B-cit",0.18197375627239087,"1-8ol, B-cit"
2022-11-10/1,"1-8ol, IaA",-0.05753708255407841,"1-8ol, IaA"
2022-11-10/1,"1-8ol, Lin",0.09580227353628279,"1-8ol, Lin"
2022-11-10/1,"1-8ol, aa",-0.04521375610339984,"1-8ol, aa"
2022-11-10/1,"1-8ol, benz",0.02103621773019837,"1-8ol, benz"
2022-11-10/1,"1-8ol, eb",0.09911123366252916,"1-8ol, eb"
2022-11-10/1,"1-8ol, ep",0.1432698564546223,"1-8ol, ep"
2022-11-10/1,"1-8ol, ms",0.001922592855207239,"1-8ol, ms"
2022-11-10/1,"1-8ol, pa",0.06751070743083998,"1-8ol, pa"
2022-11-10/1,"1-8ol, t2h",0.22549694489672423,"1-8ol, t2h"
2022-11-10/1,"1-8ol, va",-0.010466078070360485,"1-8ol, va"
2022-11-10/1,"2-but, 2-but",1.0,"2-but, 2-but"
2022-11-10/1,"2-but, 2h",0.030927108675308568,"2-but, 2h"
2022-11-10/1,"2-but, 6al",0.011120490659342397,"2-but, 6al"
2022-11-10/1,"2-but, B-cit",0.09462050847269077,"2-but, B-cit"
2022-11-10/1,"2-but, IaA",-0.1073118435629985,"2-but, IaA"
2022-11-10/1,"2-but, Lin",-0.01774878602324792,"2-but, Lin"
2022-11-10/1,"2-but, aa",0.08326486844655157,"2-but, aa"
2022-11-10/1,"2-but, benz",-0.09069223652113889,"2-but, benz"
2022-11-10/1,"2-but, eb",0.11693059995744548,"2-but, eb"
2022-11-10/1,"2-but, ep",0.5105349444166281,"2-but, ep"
2022-11-10/1,"2-but, ms",0.02819466371103818,"2-but, ms"
2022-11-10/1,"2-but, pa",-0.1047359194203823,"2-but, pa"
2022-11-10/1,"2-but, t2h",-0.011525623903982929,"2-but, t2h"
2022-11-10/1,"2-but, va",-0.007094054618155932,"2-but, va"
2022-11-10/1,"2h, 2h",1.0,"2h, 2h"
2022-11-10/1,"2h, 6al",0.17119160839511938,"2h, 6al"
2022-11-10/1,"2h, B-cit",0.04661890234987165,"2h, B-cit"
2022-11-10/1,"2h, IaA",0.4748879984815648,"2h, IaA"
2022-11-10/1,"2h, Lin",0.09733351613574659,"2h, Lin"
2022-11-10/1,"2h, aa",0.06846381241234578,"2h, aa"
2022-11-10/1,"2h, benz",-0.0957732237260791,"2h, benz"
2022-11-10/1,"2h, eb",0.12044041489442503,"2h, eb"
2022-11-10/1,"2h, ep",0.04833957005855738,"2h, ep"
2022-11-10/1,"2h, ms",-0.13688009317136385,"2h, ms"
2022-11-10/1,"2h, pa",0.5842111786070733,"2h, pa"
2022-11-10/1,"2h, t2h",0.0400411341341832,"2h, t2h"
2022-11-10/1,"2h, va",-0.008051894706157192,"2h, va"
2022-11-10/1,"6al, 6al",1.0,"6al, 6al"
2022-11-10/1,"6al, B-cit",0.10213054159248258,"6al, B-cit"
2022-11-10/1,"6al, IaA",-0.08476557358813408,"6al, IaA"
2022-11-10/1,"6al, Lin",0.018921370783200442,"6al, Lin"
2022-11-10/1,"6al, aa",-0.046094711987991754,"6al, aa"
2022-11-10/1,"6al, benz",0.17046422229316227,"6al, benz"
2022-11-10/1,"6al, eb",-0.01076236155469057,"6al, eb"
