source,target,weight,target_cell_class,target_cell_type,target_hemibrain_type,target_side,source_cell_class,source_cell_type,source_hemibrain_type,source_side
720575940621239679,720575940622815684,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940621239679,720575940623105023,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940623822261,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940623986469,8.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940621239679,720575940624086251,10.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940621239679,720575940624096039,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940625732496,9.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940621239679,720575940625942458,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940626252273,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940626560857,10.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940621239679,720575940626621498,16.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940621239679,720575940627158098,4.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,DA1_lPN,right
720575940621239679,720575940627210373,14.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,DA1_lPN,right
720575940621239679,720575940627700484,10.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940627931466,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940628471392,16.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940621239679,720575940628694007,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940629022875,10.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940621239679,720575940629318394,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940629485354,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940621239679,720575940629536894,27.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940630063676,27.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940630414700,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940630573260,6.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940621239679,720575940631621689,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940631801631,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940631998023,16.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940621239679,720575940632003409,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940632849069,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940633300927,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940633569784,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940621239679,720575940633908887,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940634072756,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940634464869,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940637118174,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940637186638,17.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940637316029,1.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940621239679,720575940638480061,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940639090997,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940639727067,18.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940639988352,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621239679,720575940640487669,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940621316033,720575940602605536,7.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940604860332,15.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940604962918,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940605407846,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940605792434,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940606549961,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940606864341,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940607352003,12.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940608145877,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940608662574,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940608806776,18.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940609097058,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940609684946,19.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940610963734,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940611343054,20.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940611686629,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940612435454,6.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940612664482,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940612725906,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940613272799,8.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940613987635,5.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940614115515,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940615066335,10.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940615346363,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940615465433,3.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940615964884,9.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940615975227,9.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940616723549,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940617166749,24.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940617238457,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940618224709,13.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940618849841,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619028289,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619060321,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619115845,1.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619147349,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619435399,8.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619682625,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619808756,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940619954091,7.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940620507862,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940620608238,4.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940620931750,7.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940620932684,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621019457,11.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621090659,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621225910,9.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621688926,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621786807,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621837601,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621878021,1.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621897249,15.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940621920452,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622671613,12.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622673703,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622748868,12.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622803850,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622864920,2.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622926472,11.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940622930957,10.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940623165737,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940623171847,17.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940623438571,14.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940623756215,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940623776437,5.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624157675,3.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624294072,2.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624302008,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624647299,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624663427,6.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624800188,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940624852120,15.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940625646876,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940625937797,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626403400,4.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626655321,7.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626694479,12.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626702232,13.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626792778,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626904561,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626911262,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940626948485,12.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940627043666,14.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940627205386,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940627307855,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940627775938,7.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628121287,2.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628138246,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628152838,2.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628359895,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628433511,4.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940628640079,8.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629133056,2.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629162693,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629201423,6.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629222759,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629335115,2.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629515306,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629693239,2.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629733314,7.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940629967756,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630026856,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630047080,13.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630179159,4.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630219055,13.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630228271,18.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630415268,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630425119,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630620747,8.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940630879533,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631054540,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631088402,11.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631216682,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631408199,14.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631408610,5.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631425235,16.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940631447363,10.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940632371737,1.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940632473440,7.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940632929690,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940633466524,6.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940633813785,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940633908124,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940634347360,5.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940635541623,5.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940636136567,8.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940636677190,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940637320381,4.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940637695395,15.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940637846618,9.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940637949161,2.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940638472006,4.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940639588723,15.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940639726555,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940639733211,2.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940642010056,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940642328736,22.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940644607854,1.0,Kenyon_Cell,,KCg-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940645390468,7.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940646308148,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621316033,720575940659765121,25.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,VC3_adPN,VC3l_adPN,right
720575940621333696,720575940603673120,15.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA5_lPN,right
720575940621333696,720575940604630240,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940607351747,21.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA5_lPN,right
720575940621333696,720575940607715420,11.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
720575940621333696,720575940608823509,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940610375726,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940610960994,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940611946482,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940612607953,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940613353538,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA5_lPN,right
720575940621333696,720575940614037811,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940614199914,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940614327202,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940614899851,24.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940615401433,10.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
720575940621333696,720575940615651014,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA5_lPN,right
720575940621333696,720575940615764422,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940615931293,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940616781241,21.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
720575940621333696,720575940617727435,4.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
720575940621333696,720575940617834560,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940618015773,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940618266747,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940618306112,8.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA5_lPN,right
720575940621333696,720575940619487414,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940619967879,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940620223398,22.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA5_lPN,right
720575940621333696,720575940620551901,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940620754529,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940620827713,4.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940621044701,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940621322534,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940621845018,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940621973018,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940622697196,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940622723683,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940622812808,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940622886925,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940623010253,26.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940623400189,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940624096039,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940624112058,25.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
720575940621333696,720575940625002526,3.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA5_lPN,right
720575940621333696,720575940625454640,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940625718696,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA5_lPN,right
720575940621333696,720575940625807108,10.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA5_lPN,right
